src,trg,w
310,10827,1
310,12413,1
310,12468,1
310,12505,1
310,12878,1
310,13459,1
317,3626,1
317,12896,1
317,12937,1
317,13685,1
317,13764,1
329,2028,1
329,2309,1
329,2319,1
329,2327,1
329,2371,1
329,2396,1
329,2412,1
329,2479,1
329,2504,1
329,2540,1
329,2635,1
329,3068,1
329,3177,1
329,3222,1
329,3582,1
329,3682,1
329,3729,1
329,5401,1
329,6035,1
329,8161,1
329,12449,1
329,14782,1
370,2376,1
370,2552,1
370,2588,1
370,3309,1
370,3462,1
370,3633,1
370,5412,1
370,6974,1
370,12617,1
370,14251,1
376,2504,1
376,13636,1
383,2271,1
383,2273,1
383,2333,1
383,2363,1
383,2540,1
383,2544,1
383,2614,2
383,3222,1
383,3300,1
383,3309,1
383,3582,1
383,5970,1
383,6565,1
383,7489,1
383,7837,1
383,8920,1
383,9168,1
383,10506,1
383,12974,1
383,13703,1
383,13754,1
384,2492,1
384,2943,2
384,3049,1
384,4140,1
384,5241,1
384,12511,1
384,13920,1
384,14452,1
384,14850,1
384,15458,1
395,14643,1
395,14815,1
408,2359,1
408,2390,1
408,2424,1
408,2514,1
408,2544,1
408,2615,1
408,3582,2
408,3945,1
408,5109,1
408,6831,1
408,6984,1
408,9933,1
408,10134,1
408,10294,1
408,10459,1
408,11256,1
408,12172,1
408,12389,1
408,12910,1
408,13704,1
408,13752,1
408,13821,1
408,13872,1
408,14432,1
410,2359,1
410,2414,1
410,2501,1
410,3134,1
410,3582,1
410,3603,1
410,6066,1
410,7448,1
410,7866,1
410,7945,1
410,8554,1
410,8597,1
410,8861,1
410,10110,1
410,10259,1
410,10464,1
410,10508,1
410,10788,1
410,12898,1
410,14806,1
413,2399,1
413,2432,1
413,2488,1
413,3368,1
413,4118,1
413,4388,1
413,4582,1
413,5401,1
413,6669,1
413,8451,1
413,9153,1
413,10459,1
413,13057,1
413,13109,1
413,13330,1
413,13677,1
413,14071,1
413,14809,1
413,14815,1
414,2402,1
414,2495,1
414,14675,1
415,2641,1
415,2998,1
415,3220,1
415,6392,1
415,8168,1
415,12432,1
415,12479,1
415,14055,1
415,14077,1
415,14196,1
415,14444,1
415,14654,1
415,14715,1
415,14852,1
415,14866,1
415,14976,1
415,15339,1
420,2650,1
420,3112,1
420,3300,1
420,6449,1
420,7424,1
420,8061,1
420,8672,1
420,8951,1
420,9134,1
420,12503,1
420,12861,1
423,2752,1
423,2760,1
423,2943,2
423,3070,1
423,3153,1
423,4815,1
423,7233,1
423,8546,1
423,8965,1
423,9919,1
423,10732,1
423,14116,1
423,14180,1
423,14421,1
423,14427,1
423,14452,2
423,14745,1
423,14839,1
423,15647,1
425,3740,1
425,3966,1
425,6745,1
425,6984,1
425,10435,1
425,10506,1
425,10509,1
425,10617,1
425,10883,1
425,11776,1
426,3912,1
426,3963,1
426,4155,1
426,5438,1
426,5448,1
432,5044,1
432,8635,1
432,9076,1
432,9117,1
432,11156,1
432,12493,1
432,14418,1
442,12600,1
451,5432,1
456,3153,1
456,3237,1
456,3239,1
456,3486,1
456,3934,2
456,6565,1
456,12510,1
457,2637,1
457,3709,1
457,3912,1
457,4170,1
457,4198,1
457,4358,1
457,6536,1
457,9074,1
457,10786,1
457,10854,1
457,13896,1
457,14001,1
457,14039,1
457,14045,1
457,14082,1
457,14167,1
457,14327,1
457,14654,1
457,14721,1
457,14752,1
457,14767,1
457,14786,1
457,14802,1
457,14869,1
457,15006,1
461,2943,1
461,13062,1
461,13358,1
469,2552,1
469,2635,1
469,2708,1
469,3153,1
469,3484,1
469,3682,1
469,7838,1
469,8458,1
469,8961,1
469,8965,1
469,9031,1
469,9160,2
469,9342,1
469,9405,1
469,10353,1
469,10552,1
469,14515,1
469,14818,1
473,2608,1
479,2662,1
479,3134,1
479,3153,1
479,3177,1
479,3582,1
479,3999,1
479,4114,1
479,5337,1
479,5824,1
479,7603,1
479,8645,1
479,9117,1
479,9134,1
479,9153,1
479,9168,1
479,11166,1
479,12508,1
479,13330,1
479,14775,1
479,15616,1
483,2943,1
483,8510,1
483,8577,1
483,8658,1
483,8672,1
483,8714,1
483,11191,1
486,2708,1
486,2762,1
486,3094,1
486,3153,1
486,3239,1
486,6046,1
486,6582,1
486,6669,1
486,6918,1
486,6984,1
486,7373,1
486,7838,1
486,8210,1
486,8770,1
486,8828,1
486,9774,1
486,10353,1
486,10480,1
486,10502,1
486,10509,1
486,10708,1
486,13000,1
486,13766,1
486,13864,1
486,14180,1
489,13076,1
493,3453,1
493,3486,1
493,3533,1
493,5432,1
493,5970,1
493,6831,1
493,9188,1
493,10673,1
493,10861,1
493,10862,1
493,11520,1
493,14437,1
498,3176,1
498,3300,2
498,3358,1
498,3682,1
498,3713,1
498,3925,1
498,4059,1
498,6395,1
498,6449,1
498,8514,1
498,8525,1
498,8735,1
498,10426,1
498,10479,1
498,10605,1
498,10706,1
498,10826,1
498,10890,1
498,11178,1
498,11271,1
502,8951,1
502,9127,1
502,14421,1
511,3822,1
511,7151,1
511,9148,1
511,9167,1
511,9168,1
511,12574,1
511,12584,1
511,13923,1
511,14029,1
511,14116,1
511,14182,1
511,14664,1
511,14724,1
511,14772,1
511,14775,1
511,14852,1
511,14867,1
516,10104,1
516,14643,1
516,14712,1
517,3176,1
517,3358,1
517,8989,1
517,9006,1
517,9127,1
517,9160,1
517,9162,1
517,9188,1
517,11509,1
517,12976,1
517,13872,1
517,14423,1
517,14805,1
517,14866,1
521,13920,1
521,13949,1
521,14157,1
521,14180,1
521,14439,1
521,14715,1
521,15495,1
522,3702,1
522,3744,1
522,3970,1
522,4028,1
522,5320,2
522,5491,1
522,5598,1
522,10082,1
522,12416,1
522,12461,1
522,12473,1
522,12503,1
522,12812,1
522,13306,1
522,13766,1
522,13770,1
522,14267,1
522,14491,1
523,3134,1
523,3299,1
523,7390,1
523,10827,1
523,10904,1
523,12927,1
537,3120,1
537,3237,1
537,3276,1
537,3732,1
537,5391,1
537,5682,1
537,7448,1
537,7866,1
537,8989,1
537,9047,1
537,10426,1
537,10479,1
537,13718,1
538,3944,1
538,6869,1
538,8495,1
538,8834,1
538,10252,1
538,11237,1
538,11365,1
538,12413,1
538,12620,1
538,14230,1
538,14683,1
538,14815,1
538,15512,1
543,9031,1
543,9127,1
543,9168,1
550,3153,1
550,7838,1
550,8961,1
550,8965,1
550,9160,1
550,9342,1
550,9405,1
550,10353,1
568,3603,1
590,4049,1
590,4156,1
591,14180,1
597,4388,1
597,6565,2
597,10427,1
597,10890,1
597,13410,1
597,14071,1
597,14628,1
597,14664,1
597,14691,1
597,14742,1
597,14771,1
597,14976,1
597,15776,1
615,3950,1
615,4056,1
618,4815,1
618,5432,1
619,6046,1
619,6565,1
619,6582,1
619,6669,1
619,6918,1
619,6984,1
619,7373,1
619,7838,1
619,8210,1
619,8770,1
619,8828,1
619,9162,1
619,9774,1
619,10353,1
619,10409,1
619,10427,1
619,10480,1
619,10502,1
619,10509,1
619,10708,1
619,10890,1
619,11178,1
619,13000,1
619,13766,1
619,13864,1
619,13896,1
619,14071,1
619,14421,1
619,14491,1
619,14976,1
619,15776,1
629,3822,1
629,6565,1
629,7151,1
629,9001,1
629,9035,1
629,9115,1
629,9134,1
629,9148,1
629,9167,1
629,9203,1
629,9333,1
629,9405,1
629,10426,1
629,10479,1
629,10617,1
629,12574,1
629,12584,1
629,13923,1
629,14029,1
629,14039,1
629,14116,1
629,14128,1
629,14182,1
629,14454,1
629,14664,2
629,14724,1
629,14772,1
629,14775,1
629,14818,1
629,14849,1
629,14852,1
629,14867,1
636,3926,1
636,5408,1
636,6046,1
636,6582,1
636,6669,1
636,6918,1
636,6984,1
636,7373,1
636,7838,1
636,8210,1
636,8770,1
636,8828,1
636,9774,1
636,10134,1
636,10353,1
636,10480,1
636,10502,1
636,10509,1
636,10708,1
636,10842,1
636,11832,1
636,13000,1
636,13766,1
636,13864,1
636,13920,1
636,14452,1
636,14654,1
636,15090,1
652,6565,1
652,9001,1
652,9115,1
652,9333,1
655,3944,1
655,4048,1
655,4134,1
655,5241,1
655,5426,1
655,10082,1
655,10545,1
655,10595,1
655,12083,2
655,12511,1
655,12737,1
655,12773,1
655,13872,1
655,13920,1
655,14432,1
656,9035,1
656,9127,1
656,9188,1
656,9333,1
656,13054,1
672,4118,1
672,5381,1
672,5401,1
672,10647,1
672,12964,1
672,13057,1
672,13109,1
672,13128,1
672,13296,1
672,13330,2
672,13358,1
672,13920,1
672,14071,1
672,14421,1
672,14466,1
672,14809,1
672,14813,1
672,14815,1
672,14864,1
674,6035,1
674,7448,1
674,7866,1
674,12931,1
674,13701,1
680,6750,1
680,8951,1
680,8965,1
680,9134,1
680,14317,1
680,14421,1
680,14628,1
680,14645,1
682,8114,1
682,12494,1
682,12950,1
682,13109,1
682,13678,1
682,14334,1
682,14421,1
686,6046,1
686,6582,1
686,6630,1
686,6669,1
686,6918,1
686,6984,1
686,7373,1
686,7838,1
686,8210,1
686,8770,1
686,8828,1
686,9774,1
686,10353,1
686,10480,1
686,10502,1
686,10509,1
686,10708,1
686,13000,1
686,13766,1
686,13864,1
694,8458,1
700,4388,1
700,4582,1
700,5492,1
700,8451,1
703,4337,1
703,6565,1
703,7190,1
703,9001,1
703,9115,1
703,9168,1
703,9333,1
703,10465,1
703,10586,1
703,10897,1
703,11832,1
703,13028,1
703,13076,1
703,13119,1
703,13678,1
703,13841,1
703,13844,1
703,13859,1
706,5313,1
706,12977,1
706,13681,1
718,8964,1
718,13330,1
718,14496,1
718,14671,1
718,14815,1
719,4528,1
719,14651,1
722,9168,1
727,9188,1
727,12493,1
727,12600,1
729,4392,1
729,4815,1
729,5432,1
729,6035,1
729,6968,1
729,7448,1
729,7866,1
729,10726,1
729,12492,1
729,14688,1
729,15717,1
734,6565,1
734,10427,1
734,10890,1
734,14071,1
734,14976,1
734,15776,1
739,6449,1
739,6669,1
739,10706,1
745,6046,1
745,6582,1
745,6669,1
745,6918,1
745,6984,1
745,7233,1
745,7373,1
745,7838,1
745,8210,1
745,8770,1
745,8828,1
745,9774,1
745,10353,1
745,10480,1
745,10502,1
745,10509,1
745,10708,1
745,12754,1
745,13000,1
745,13766,1
745,13864,1
745,14452,1
745,14745,1
745,14839,1
748,7151,1
748,9148,1
748,9167,1
748,10432,1
748,10540,2
748,10552,1
748,10586,2
748,10673,2
748,10897,1
748,11832,1
748,12574,1
748,12584,1
748,13770,1
748,13920,1
748,13923,1
748,14029,1
748,14116,1
748,14182,1
748,14664,1
748,14724,1
748,14772,1
748,14775,1
748,14852,1
748,14867,1
758,10509,1
768,8569,1
768,9163,1
768,11178,1
768,13105,1
768,14070,1
768,14452,1
768,14491,1
770,7381,1
770,13071,1
771,7233,1
771,14452,1
771,14745,1
771,14839,1
772,5978,1
772,6046,1
772,6401,1
772,6582,1
772,6588,1
772,6669,1
772,6918,1
772,6984,1
772,7373,1
772,7556,1
772,7838,1
772,8210,1
772,8568,1
772,8677,1
772,8770,1
772,8828,1
772,9117,1
772,9166,1
772,9774,1
772,10353,1
772,10480,1
772,10502,1
772,10506,1
772,10509,1
772,10519,1
772,10708,1
772,11256,1
772,12584,1
772,13000,1
772,13766,1
772,13864,1
772,13974,1
772,14305,1
772,14395,1
772,14480,1
772,14666,1
772,14742,1
772,14745,1
772,14850,1
772,15198,1
772,15575,1
781,8458,1
781,9117,1
781,11821,1
787,14071,1
787,14681,1
787,14743,1
787,14809,1
787,14815,1
787,14839,1
792,7233,1
792,8510,1
792,8577,1
792,8658,1
792,8672,1
792,8714,1
792,10540,1
792,10586,1
792,10673,1
792,10897,1
792,11191,1
792,11832,1
792,13135,1
792,13274,1
792,13770,1
792,13920,1
792,13981,1
792,14070,1
792,14078,1
792,14395,1
792,14452,1
792,14745,1
792,14818,1
792,14839,1
794,7225,1
794,8477,1
794,8478,1
794,8607,1
794,8672,1
794,10462,1
794,10826,1
794,11178,1
794,13190,1
794,13877,1
794,14421,2
794,14452,1
794,14643,1
794,14648,1
794,14712,1
794,14825,1
794,15839,1
797,14654,1
804,5408,1
804,5440,1
804,6228,1
804,9127,1
804,10442,1
804,11821,1
804,14849,1
805,5387,1
807,10616,1
811,5432,1
811,8458,1
811,8531,1
811,8809,1
811,10432,1
811,10540,1
811,10545,1
811,10552,1
811,10555,1
811,10586,1
811,10673,1
811,10823,1
811,14418,1
811,14515,1
811,14696,1
811,14818,1
811,14849,1
812,13920,1
812,13949,1
812,14157,1
812,14180,1
812,14439,1
812,14654,1
812,14715,1
812,14850,1
812,15495,1
824,10295,1
824,12513,1
824,13883,1
824,14437,1
854,13057,2
854,13062,1
854,13318,1
854,13330,1
854,13707,1
882,6046,1
882,6536,1
882,6582,1
882,6669,1
882,6918,1
882,6984,1
882,7373,1
882,7838,1
882,8210,1
882,8770,1
882,8828,1
882,9074,1
882,9774,1
882,10353,1
882,10480,1
882,10502,1
882,10509,1
882,10708,1
882,10786,1
882,10854,1
882,13000,1
882,13766,1
882,13864,1
882,13896,1
882,14001,1
882,14039,1
882,14045,1
882,14082,1
882,14167,1
882,14327,1
882,14654,1
882,14721,1
882,14752,1
882,14767,1
882,14786,1
882,14802,1
882,14869,1
882,15006,1
899,6021,1
899,12498,1
928,10639,1
928,12937,1
928,12945,1
928,13020,1
928,13764,1
928,13807,1
928,13835,1
928,13852,1
941,7838,1
941,8542,1
941,8961,1
941,8965,1
941,9160,1
941,9342,1
941,9405,1
941,10353,1
941,10426,1
941,10647,1
969,7151,1
969,13312,1
976,10552,1
976,10706,1
976,11340,1
976,11564,1
976,12731,1
976,13770,1
979,6780,1
988,8583,1
988,8630,1
988,8635,1
988,8757,1
988,13050,1
988,13330,1
994,12617,1
994,13055,1
994,14068,1
1029,13844,1
1059,13050,1
1060,10353,1
1060,10748,1
1061,13109,1
1087,13119,1
1087,13368,1
1097,9117,1
1097,10897,1
1097,12768,1
1097,13295,1
1097,13677,1
1097,13883,1
1097,14452,1
1101,10617,1
1101,10897,1
1101,13028,1
1101,13088,1
1101,13359,1
1101,13732,1
1101,13766,1
1101,13770,1
1101,13872,2
1101,14267,1
1103,12951,1
1103,12974,1
1103,13354,1
1116,12951,1
1116,12974,1
1116,13354,1
1116,13757,1
1130,10647,1
1130,12812,1
1130,13128,1
1130,13296,1
1130,13685,1
1130,13714,1
1130,13758,1
1130,13764,1
1130,13920,1
1130,14421,1
1130,14466,1
1130,14813,1
1130,14864,1
1137,8210,1
1137,8770,1
1137,8828,1
1137,9774,1
1137,10353,1
1137,10480,1
1137,10502,1
1137,10509,1
1137,10708,1
1137,13000,1
1137,13766,1
1137,13864,1
1138,12965,1
1138,13045,1
1138,13069,1
1138,13677,1
1138,13689,1
1138,13723,1
1138,13754,1
1138,13807,1
1138,13864,1
1138,13868,1
1138,13871,1
1155,12893,1
1155,13330,1
1171,9405,1
1180,13071,1
1182,13074,1
1182,13377,1
1182,13660,1
1187,8964,1
1187,13212,1
1187,13266,1
1187,13292,1
1187,13643,1
1187,13723,1
1187,13870,1
1187,13966,1
1225,9074,1
1225,10147,1
1225,10409,1
1225,10786,1
1225,10816,1
1225,10854,1
1225,10904,1
1225,11159,1
1225,12819,1
1225,13896,1
1225,14001,1
1225,14039,1
1225,14045,1
1225,14082,1
1225,14167,1
1225,14327,1
1225,14418,1
1225,14441,1
1225,14654,1
1225,14721,1
1225,14749,1
1225,14752,1
1225,14767,1
1225,14786,1
1225,14802,1
1225,14869,1
1225,15006,1
1257,10353,1
1257,12943,2
1257,12950,1
1257,12964,2
1257,12974,1
1257,13015,1
1257,13041,1
1257,13330,2
1257,13358,1
1257,13706,1
1257,13754,1
1257,13825,1
1258,12970,1
1258,13107,1
1258,13339,1
1258,13636,1
1258,13678,1
1266,10172,1
1271,9774,1
1271,10353,1
1271,10480,1
1271,10502,1
1271,10509,1
1271,10708,1
1271,13000,1
1271,13766,1
1271,13864,1
1275,12950,1
1275,13057,1
1275,13062,1
1302,9154,1
1302,10085,1
1302,14645,1
1320,13071,1
1324,14480,1
1355,11256,1
1355,12588,1
1355,13827,1
1367,10545,1
1367,10827,1
1367,10883,1
1367,10904,1
1367,12413,1
1367,12898,1
1367,12927,1
1367,12931,1
1367,13057,1
1367,13109,1
1367,13330,1
1367,13701,1
1367,14071,1
1367,14251,1
1367,14806,1
1367,14809,1
1367,14815,2
1378,12574,1
1378,14739,1
1378,14780,1
1378,14818,1
1378,15006,1
1380,10443,1
1393,10827,1
1397,10322,1
1397,10510,1
1397,10706,1
1397,11270,1
1397,12023,1
1397,12062,1
1397,12621,1
1397,12754,1
1397,12762,1
1397,14671,1
1397,15531,1
1402,10419,1
1402,10552,1
1402,10586,1
1402,10639,1
1402,12453,1
1402,12454,1
1402,14071,1
1402,14692,1
1402,14762,1
1407,10511,1
1407,10775,1
1407,10788,1
1407,10827,1
1407,10904,1
1407,11270,1
1407,12413,1
1407,12451,1
1407,12754,1
1407,12927,1
1407,12931,1
1407,13701,1
1407,14071,1
1407,14715,1
1407,14815,1
1407,14850,1
1407,14976,1
1407,15490,1
1411,10883,1
1411,14628,1
1425,10738,1
1425,11237,1
1425,12574,1
1425,12927,1
1425,12944,1
1425,13720,1
1425,13817,1
1425,14739,1
1425,14780,1
1425,14818,1
1425,14850,1
1425,15006,1
1431,15717,1
1448,12892,1
1448,13115,1
1448,13330,1
1448,13672,1
1448,13679,1
1448,13706,1
1448,13757,1
1448,14662,1
1456,10892,1
1456,12413,1
1456,12466,1
1456,14815,1
1478,13770,1
1501,12574,1
1537,13677,1
1537,14113,1
1553,12808,1
1570,10886,1
1570,11242,1
1570,12800,1
1570,12927,1
1570,12977,1
1570,13000,1
1570,13701,1
1570,13766,1
1570,13864,1
1570,14021,1
1570,14850,1
1570,15472,1
1577,13727,1
1606,13685,1
1609,12919,1
1609,13107,1
1609,13295,1
1609,13306,1
1609,13677,1
1609,13835,1
1609,13844,1
1614,12927,1
1614,14628,1
1639,12908,1
1639,13330,1
1640,12584,1
1640,13000,1
1640,13766,1
1640,13864,1
1640,13974,1
1640,14305,1
1640,14395,1
1640,14480,1
1640,14666,1
1640,14742,1
1640,14745,1
1640,14850,1
1640,15198,1
1640,15575,1
1668,12599,1
1668,12910,1
1668,13704,1
1668,13752,1
1668,13821,1
1668,14100,1
1668,14267,1
1668,14399,1
1668,14432,1
1677,11832,1
1677,12465,1
1677,13295,1
1677,13701,1
1677,13770,2
1687,13677,1
1715,13000,1
1715,13766,1
1715,13864,1
1720,15176,1
1724,13883,1
1724,13920,1
1724,14375,1
1724,14651,1
1727,14375,1
1733,13770,1
1734,12498,1
1734,12763,1
1734,12810,1
1734,12944,1
1736,12493,1
1736,12700,1
1736,12786,1
1736,12898,1
1736,13306,1
1736,13920,1
1746,12969,1
1746,13872,1
1765,12799,1
1765,12923,1
1765,13456,1
1765,13677,1
1765,15635,1
1767,12754,1
1768,13678,1
1768,13872,1
1771,13727,1
1775,12757,1
1775,13677,1
1796,12706,1
1796,12816,1
1796,12828,1
1796,12842,1
1796,12874,1
1796,13677,1
1796,14418,1
1799,12584,1
1799,13109,1
1799,13358,1
1799,13706,1
1799,13872,1
1799,13923,1
1799,14029,1
1799,14039,1
1799,14116,1
1799,14182,1
1799,14268,1
1799,14402,1
1799,14664,1
1799,14724,1
1799,14739,1
1799,14772,1
1799,14775,1
1799,14780,1
1799,14818,3
1799,14852,1
1799,14867,1
1799,15006,1
1802,12754,1
1802,13770,1
1808,13158,1
1811,12768,1
1811,13097,1
1811,13770,1
1811,13920,1
1811,14029,1
1811,14267,1
1811,14742,1
1811,14976,1
1817,13872,1
1819,13817,1
1819,14867,1
1829,13706,1
1831,14230,1
1831,14683,1
1831,15512,1
1836,13000,1
1836,13766,1
1836,13864,1
1842,14815,1
1852,14742,1
1858,12878,1
1858,13459,1
1864,14816,1
1885,13764,1
1901,13770,1
1901,13941,1
1901,14267,1
1901,14762,1
1904,13330,1
1904,14692,1
1904,14762,1
1904,14775,1
1904,15616,1
1906,14771,1
1938,14739,1
1938,14780,1
1938,14818,1
1938,15006,1
1940,14045,1
1940,14320,1
1945,13706,1
1945,13872,1
1945,13920,1
1945,14437,1
1945,14806,1
1949,13330,1
1949,14775,1
1949,15616,1
1951,13295,1
1957,14628,1
1960,13720,1
1960,14100,1
1960,14267,1
1960,14399,1
1960,14850,1
1968,14806,1
1972,13851,1
1972,13874,1
1972,14375,1
1997,13636,1
1997,14715,1
2001,13701,1
2001,13766,1
2001,13864,1
2001,13974,1
2001,14305,1
2001,14395,1
2001,14480,1
2001,14666,1
2001,14742,1
2001,14745,1
2001,14850,1
2001,15198,1
2001,15575,1
2014,13701,1
2014,14696,1
2014,14728,1
2014,14771,1
2014,14844,1
2017,13872,1
2017,14421,1
2017,14493,1
2017,14628,1
2033,13896,1
2033,14001,1
2033,14039,1
2033,14045,1
2033,14082,1
2033,14167,1
2033,14214,1
2033,14327,1
2033,14654,1
2033,14688,1
2033,14715,1
2033,14721,1
2033,14752,1
2033,14767,1
2033,14786,1
2033,14802,1
2033,14869,1
2033,15006,1
2036,14441,1
2069,14039,1
2069,14128,1
2069,14418,1
2069,14421,1
2069,14454,1
2069,14664,1
2069,14818,1
2077,14802,1
2077,15413,1
2091,13872,1
2091,13896,1
2091,14001,1
2091,14039,1
2091,14045,1
2091,14082,1
2091,14167,1
2091,14267,1
2091,14327,1
2091,14654,1
2091,14721,1
2091,14752,1
2091,14767,1
2091,14786,1
2091,14802,1
2091,14869,1
2091,15006,1
2118,14775,1
2118,14809,1
2118,15616,1
2126,14688,1
2126,14724,1
2126,14839,1
2126,15635,1
2138,14815,1
2138,14850,1
2147,14082,1
2147,14167,1
2147,14305,1
2147,14327,1
2147,14395,1
2147,14480,1
2147,14654,1
2147,14666,1
2147,14721,1
2147,14742,1
2147,14745,1
2147,14752,1
2147,14767,1
2147,14786,1
2147,14802,1
2147,14850,1
2147,14869,1
2147,15006,1
2147,15198,1
2147,15575,1
2156,14775,1
2156,15616,1
2167,14749,1
2188,14671,1
2191,14815,1
2213,14818,1
2213,15090,1
2219,14628,1
2219,14775,1
2219,15616,1
2219,15717,1
2234,15647,1
2237,14654,1
2237,14721,1
2237,14752,1
2237,14767,1
2237,14775,1
2237,14786,1
2237,14802,1
2237,14827,1
2237,14869,1
2237,15006,1
2237,15616,1
2248,14816,1
2254,14832,1
2254,15458,1
2261,14864,1
2261,14879,1
2271,14715,1
2273,14743,1
2273,14806,1
2273,14815,1
2273,14827,1
2273,14867,1
2273,15776,1
2276,14715,1
2276,14800,1
2276,15776,1
2280,14827,2
2280,14867,2
2297,14782,1
2308,15635,1
2331,15198,1
2331,15575,1
