src,trg,w
636,10573,1
636,10594,1
636,10595,1
636,10604,1
636,10616,1
636,10647,1
636,10688,1
636,10693,1
636,10726,1
636,10738,1
636,10773,1
636,10774,1
636,10798,1
636,10804,1
636,10832,1
636,10833,2
636,10836,1
636,10872,1
636,10884,1
636,10927,1
636,11000,1
636,11030,1
636,11070,1
636,11161,1
636,11173,1
636,11239,2
636,11600,1
636,11756,1
636,11789,1
636,12095,1
636,12444,1
636,12500,1
636,12784,1
636,12824,1
636,12930,1
636,12978,2
636,13005,1
636,13045,1
636,13054,1
636,13061,1
636,13237,1
636,13296,1
636,13333,1
636,13706,1
636,13807,1
636,13837,1
636,13926,1
636,14010,1
636,14035,1
636,14055,1
636,14073,1
636,14079,1
636,14093,1
636,14098,1
636,14155,1
636,14158,1
636,14171,1
636,14196,1
636,14289,1
636,14293,1
636,14341,1
636,14395,1
636,14406,1
636,14420,1
636,14423,1
636,14425,1
636,14439,1
636,14445,1
636,14475,1
636,14499,1
636,14632,1
636,14642,1
636,14661,1
636,14671,1
636,14684,1
636,14692,1
636,14703,1
636,14706,1
636,14732,1
636,14735,1
636,14755,1
636,14777,1
636,14785,1
636,14797,1
636,14798,1
636,14819,1
636,14845,1
636,14869,1
636,14957,1
636,15046,1
636,15112,1
636,15205,1
636,15372,1
636,15421,1
636,15435,1
636,15501,1
636,15531,1
636,15545,1
636,15561,1
636,15569,1
636,15635,1
638,2912,1
639,1483,1
639,1742,1
639,1754,1
639,1797,1
639,1932,1
639,1945,1
639,1949,1
639,2014,2
639,2033,1
639,2213,1
639,2221,1
639,2274,1
639,2295,1
639,2314,1
639,2332,1
639,2391,1
639,2399,1
639,2430,1
639,2540,1
639,2606,1
639,2653,1
639,2657,1
639,2717,1
639,2745,2
639,2825,1
639,2969,1
639,2978,1
639,3011,2
639,3026,1
639,3040,1
639,3082,1
639,3222,1
639,3581,1
639,3900,1
639,4001,1
639,4033,1
639,4091,1
639,5381,1
639,5995,1
639,6080,1
639,6219,1
639,6242,1
639,6266,1
639,6314,1
639,6408,1
639,6437,1
639,6696,1
639,6761,1
639,7555,1
639,9001,1
639,9699,1
639,10300,1
639,10435,1
639,10611,1
639,10772,1
639,10830,1
639,10836,1
639,11004,1
639,11243,1
639,11839,1
639,12677,1
639,12923,1
639,13061,1
639,13662,1
639,13882,1
639,14251,1
639,14267,1
639,14374,1
639,14407,1
639,14438,1
639,14477,1
639,15501,1
642,1405,1
642,1407,1
642,1744,1
642,1751,1
642,1760,1
642,1796,4
642,1799,1
642,1817,1
642,1850,2
642,1859,1
642,1878,1
642,1906,1
642,1940,1
642,1996,1
642,2077,1
642,2100,1
642,2138,1
642,2167,1
642,2221,2
642,2271,1
642,2280,1
642,2308,1
642,2358,1
642,2387,1
642,2390,2
642,2412,1
642,2474,1
642,2588,1
642,2819,1
642,3169,1
642,3318,1
642,3598,1
642,3622,1
642,3668,1
642,3711,1
642,3911,1
642,3944,1
642,4015,1
642,4038,1
642,4087,1
642,4254,1
642,5076,1
642,5186,1
642,5449,1
642,5678,1
642,5794,1
642,6433,1
642,7340,1
642,7368,1
642,7390,1
642,7575,1
642,8724,1
642,12962,1
642,13364,1
642,13656,1
642,13701,1
642,14137,1
642,14684,1
642,14710,1
643,1677,1
643,2036,2
643,2333,1
643,2708,1
643,2735,1
643,2930,2
643,3093,1
643,3132,1
643,3275,1
643,3690,1
643,3750,1
643,3930,1
643,5298,1
643,5791,1
643,7228,1
643,8071,1
643,8161,1
643,8672,1
643,9015,1
643,9161,1
643,9169,1
643,9737,1
643,10081,1
643,10449,1
643,10465,1
643,10529,1
643,10554,1
643,10682,1
643,10798,1
643,10804,1
643,11066,1
643,11178,1
643,11509,1
643,11525,1
643,12008,1
643,12705,1
643,12873,1
643,13119,1
643,13498,1
643,13750,1
643,13767,1
643,13839,1
643,14071,1
643,14432,1
643,14470,1
643,14479,2
643,14496,1
643,14634,1
643,14742,1
643,14744,1
643,14832,1
643,15635,1
644,1396,1
644,1742,1
644,1758,1
644,1797,1
644,1819,1
644,1932,1
644,1945,1
644,1960,1
644,1969,1
644,2033,1
644,2044,1
644,2049,1
644,2057,1
644,2070,1
644,2073,1
644,2213,1
644,2221,1
644,2274,1
644,2295,1
644,2304,1
644,2314,1
644,2390,1
644,2391,1
644,2396,1
644,2399,1
644,2430,1
644,2495,1
644,2540,1
644,2606,1
644,2653,1
644,2657,1
644,2694,1
644,2719,1
644,2732,1
644,2735,3
644,2749,2
644,2796,2
644,2887,1
644,2915,1
644,2918,2
644,2927,1
644,2930,2
644,2934,1
644,2940,1
644,2955,1
644,2969,1
644,2976,2
644,2978,1
644,2997,1
644,3001,1
644,3008,1
644,3011,1
644,3038,1
644,3040,1
644,3049,1
644,3058,1
644,3066,2
644,3084,1
644,3104,2
644,3120,2
644,3131,2
644,3135,1
644,3227,1
644,3239,1
644,3248,1
644,3299,1
644,3357,1
644,3392,1
644,3539,1
644,3581,1
644,3594,1
644,3639,1
644,3741,1
644,3890,1
644,3900,1
644,3914,1
644,3976,1
644,4011,1
644,4033,1
644,4048,1
644,4064,1
644,4091,1
644,4143,1
644,5273,1
644,5381,1
644,5396,1
644,5627,1
644,6139,1
644,6382,1
644,6489,1
644,6922,1
644,7130,1
644,8489,2
644,8515,1
644,8525,1
644,8571,1
644,8578,1
644,9001,1
644,9020,2
644,9046,1
644,9049,1
644,9121,1
644,9161,1
644,9164,1
644,9169,1
644,9176,1
644,9345,1
644,9355,1
644,9405,1
644,9937,1
644,10443,1
644,10519,1
644,10586,1
644,10605,1
644,10611,1
644,10687,1
644,10820,1
644,11184,1
644,11243,1
644,11273,1
644,12453,1
644,12485,1
644,12553,1
644,12821,1
644,12921,1
644,12923,1
644,13662,1
644,14068,2
644,14110,1
644,14137,1
644,14334,1
644,14385,1
644,14421,1
644,14438,1
644,14452,2
644,14479,2
644,14487,1
644,14592,1
644,14637,1
644,14671,1
644,14686,1
644,14696,1
644,14715,1
644,14757,1
644,14776,2
644,14780,1
644,14815,1
644,14818,1
644,14845,1
644,14851,1
644,15426,1
644,15516,1
645,1294,1
645,1299,1
645,1310,2
645,1386,1
645,1411,2
645,1413,1
645,1433,1
645,1435,1
645,1446,2
645,1468,1
645,1472,1
645,1483,1
645,1501,1
645,1547,1
645,1588,2
645,1598,1
645,1614,1
645,1640,1
645,1670,1
645,1692,1
645,1715,3
645,1730,1
645,1734,3
645,1758,1
645,1771,1
645,1786,1
645,1788,2
645,1796,1
645,1797,1
645,1799,2
645,1809,1
645,1813,1
645,1819,1
645,1840,1
645,1842,3
645,1858,1
645,1862,1
645,1883,1
645,1884,2
645,1885,1
645,1894,1
645,1897,1
645,1904,1
645,1906,1
645,1924,1
645,1932,4
645,1945,2
645,1958,1
645,1960,2
645,1965,2
645,1968,2
645,1969,1
645,1977,1
645,1997,1
645,2001,1
645,2013,2
645,2028,1
645,2033,3
645,2051,2
645,2056,3
645,2069,1
645,2091,2
645,2127,1
645,2138,1
645,2139,1
645,2147,1
645,2153,2
645,2156,1
645,2167,1
645,2171,1
645,2191,1
645,2203,1
645,2213,2
645,2219,1
645,2220,1
645,2221,1
645,2244,1
645,2254,1
645,2273,2
645,2276,2
645,2280,1
645,2284,1
645,2304,3
645,2319,1
645,2332,1
645,2333,1
645,2340,1
645,2342,1
645,2345,2
645,2346,2
645,2347,1
645,2382,1
645,2395,1
645,2399,1
645,2427,1
645,2453,1
645,2455,1
645,2462,1
645,2479,3
645,2490,1
645,2491,2
645,2501,2
645,2528,1
645,2540,1
645,2549,1
645,2559,1
645,2577,1
645,2588,1
645,2606,3
645,2614,1
645,2624,2
645,2664,1
645,2665,1
645,2669,1
645,2686,1
645,2738,1
645,2793,1
645,2832,1
645,2859,3
645,2925,1
645,3004,1
645,3019,1
645,3120,1
645,3162,1
645,3176,1
645,3181,1
645,3194,1
645,3196,1
645,3217,1
645,3220,1
645,3237,1
645,3239,3
645,3248,3
645,3281,2
645,3299,1
645,3300,3
645,3350,1
645,3351,2
645,3356,1
645,3359,1
645,3397,1
645,3401,1
645,3453,2
645,3462,1
645,3463,1
645,3484,1
645,3485,1
645,3558,1
645,3570,1
645,3581,1
645,3598,1
645,3622,1
645,3713,1
645,3728,1
645,3904,1
645,3906,1
645,3912,1
645,3943,1
645,3948,1
645,3988,1
645,4001,1
645,4033,1
645,4045,1
645,4051,1
645,4114,1
645,4115,1
645,4143,1
645,4368,1
645,4409,1
645,4846,1
645,4887,1
645,5064,1
645,5190,1
645,5409,1
645,5504,1
645,5535,1
645,5575,1
645,5606,1
645,5765,1
645,5891,1
645,5978,1
645,6004,1
645,6267,3
645,6295,1
645,6328,2
645,6331,1
645,6341,1
645,6352,2
645,6353,1
645,6358,1
645,6398,1
645,6401,1
645,6434,2
645,6469,1
645,6483,1
645,6495,2
645,6581,1
645,6613,1
645,6622,1
645,6624,1
645,6641,3
645,6653,5
645,6785,1
645,6818,1
645,6829,1
645,6831,1
645,6845,2
645,6865,3
645,6951,1
645,6961,1
645,6976,1
645,6984,1
645,7141,1
645,7147,1
645,7169,1
645,7181,1
645,7186,1
645,7313,1
645,7330,1
645,7342,1
645,7348,1
645,7381,1
645,7424,1
645,7448,1
645,7472,1
645,7574,1
645,7844,1
645,7852,1
645,7996,1
645,8335,1
645,8463,1
645,8480,1
645,8489,1
645,8496,1
645,8578,1
645,8724,1
645,8732,1
645,8875,1
645,8888,1
645,8904,1
645,8942,2
645,8952,1
645,8956,1
645,8971,1
645,9020,1
645,9046,1
645,9124,1
645,9130,1
645,9134,1
645,9160,1
645,9161,1
645,9164,1
645,9168,1
645,9169,1
645,9324,1
645,9333,1
645,9335,1
645,9405,1
645,9409,1
645,9937,1
645,9993,1
645,10081,2
645,10104,1
645,10172,1
645,10181,1
645,10256,1
645,10392,1
645,10422,1
645,10426,1
645,10454,1
645,10462,1
645,10464,1
645,10465,1
645,10506,1
645,10509,1
645,10514,1
645,10518,1
645,10519,1
645,10529,1
645,10532,1
645,10534,1
645,10556,1
645,10557,1
645,10586,1
645,10592,1
645,10595,1
645,10610,1
645,10612,1
645,10617,1
645,10630,1
645,10673,1
645,10688,1
645,10696,1
645,10772,1
645,10801,1
645,10816,1
645,10833,1
645,10873,1
645,10891,1
645,10892,1
645,10897,1
645,11165,1
645,11170,1
645,11184,1
645,11236,1
645,11442,2
645,11459,1
645,11496,1
645,11808,1
645,11832,1
645,12042,1
645,12407,1
645,12414,1
645,12415,1
645,12444,1
645,12460,1
645,12462,1
645,12468,1
645,12641,1
645,12700,1
645,12762,1
645,12816,1
645,12863,1
645,12981,1
645,13045,1
645,13131,1
645,13359,1
645,13657,1
645,13683,1
645,13686,1
645,13732,1
645,13754,1
645,13770,1
645,13843,2
645,13859,1
645,13949,1
645,13969,1
645,14003,2
645,14060,1
645,14062,1
645,14071,1
645,14072,1
645,14077,1
645,14130,2
645,14158,1
645,14251,1
645,14293,1
645,14424,1
645,14437,1
645,14444,1
645,14446,1
645,14454,2
645,14466,1
645,14473,2
645,14485,1
645,14628,2
645,14635,1
645,14649,1
645,14727,1
645,14729,1
645,14743,1
645,14807,1
645,14815,1
645,14829,1
645,14864,1
645,14928,1
645,15335,1
645,15464,2
645,15500,2
645,15541,1
645,15548,1
645,15692,1
645,15858,1
646,1726,1
646,2222,1
646,2453,1
646,2608,1
646,2772,1
646,2943,1
646,3024,1
646,3093,1
646,3186,1
646,3220,1
646,3484,1
646,3748,1
646,3913,1
646,5623,1
646,7977,1
646,8544,1
646,8965,1
646,8988,1
646,9001,1
646,10509,1
646,10708,1
646,11161,1
646,12423,1
646,13334,1
646,13712,1
646,13832,1
646,13965,1
646,14405,1
646,14440,1
646,14452,1
646,14479,1
646,14497,2
646,14729,1
646,14773,1
646,15112,1
647,1324,1
647,1847,1
647,1892,2
647,2033,1
647,2486,1
647,2531,1
647,3220,1
647,3225,1
647,3936,1
647,5678,1
647,5804,1
647,5985,1
647,8563,1
647,10327,1
647,10457,1
647,10466,1
647,10622,1
647,10724,1
647,10863,1
647,11708,1
647,11939,1
647,12432,1
647,12446,1
647,12449,1
647,12454,1
648,1378,1
648,1386,1
648,1655,1
648,1765,1
648,1819,1
648,1890,1
648,1910,1
648,1967,1
648,2126,1
648,2248,1
648,2256,1
648,2280,1
648,2307,1
648,2406,1
648,2412,1
648,2428,1
648,2498,1
648,2499,1
648,2593,1
648,2657,1
648,2665,1
648,3169,1
648,3239,2
648,3622,1
648,4024,1
648,5456,1
648,5492,1
648,5824,1
648,7448,1
648,8561,1
648,8941,1
648,9870,1
648,10572,1
648,12128,1
648,13045,1
648,13724,1
648,13766,1
648,13842,1
648,14487,1
649,1736,1
649,1869,1
649,1886,1
649,1969,1
649,2033,1
649,2147,1
649,2447,1
649,2486,1
649,2510,1
649,2567,1
649,2708,1
649,2796,1
649,2911,1
649,2930,1
649,2934,1
649,2943,1
649,2964,2
649,3008,1
649,3038,1
649,3084,1
649,3086,1
649,3088,1
649,3094,1
649,3104,1
649,3120,1
649,3239,2
649,3269,1
649,3333,1
649,3547,1
649,3555,1
649,3622,1
649,4110,1
649,5699,1
649,6295,1
649,6467,1
649,6559,1
649,7135,1
649,8489,1
649,8688,1
649,8701,1
649,8971,1
649,9136,1
649,9169,1
649,9291,1
649,9316,1
649,9405,1
649,9699,1
649,9749,1
649,10195,1
649,10465,1
649,10500,1
649,10560,1
649,10704,1
649,10844,1
649,10849,1
649,10897,1
649,11166,1
649,11178,2
649,11237,1
649,12009,1
649,12071,1
649,12423,1
649,12461,1
649,12472,1
649,12497,1
649,12641,1
649,12768,1
649,12814,1
649,12867,2
649,13392,1
649,14355,1
649,14479,2
649,14589,1
649,14683,1
649,14723,1
649,14725,1
649,14742,1
649,14797,1
649,14869,1
649,15290,1
649,15421,1
650,1407,2
650,1478,1
650,1588,1
650,1799,2
650,1808,1
650,1820,1
650,1829,1
650,1836,1
650,1856,1
650,1883,1
650,1886,1
650,1904,1
650,1916,1
650,1924,1
650,1932,1
650,1945,1
650,1954,1
650,1960,1
650,1965,1
650,1968,1
650,1978,1
650,2019,1
650,2051,1
650,2128,1
650,2138,1
650,2153,3
650,2171,1
650,2213,1
650,2244,1
650,2313,1
650,2332,1
650,2390,1
650,2393,2
650,2486,1
650,2499,1
650,2514,1
650,2540,1
650,2605,2
650,2624,1
650,2762,2
650,2825,1
650,2859,1
650,3176,1
650,3281,1
650,3351,1
650,3570,1
650,3581,1
650,3978,1
650,5504,1
650,5908,1
650,6267,1
650,6295,1
650,6328,1
650,6353,2
650,6406,1
650,6434,2
650,6495,1
650,6565,2
650,6641,1
650,6665,1
650,6780,1
650,7134,1
650,7448,1
650,8480,1
650,8488,1
650,8585,1
650,8674,1
650,9999,1
650,10300,1
650,10424,1
650,10458,1
650,10477,1
650,10529,1
650,10611,1
650,10652,1
650,10663,1
650,10798,1
650,10826,1
650,11645,1
650,11712,1
650,12466,1
650,12890,1
650,13339,1
650,13381,1
650,14003,1
650,14018,1
650,14130,1
650,14265,1
650,14473,1
650,14628,1
650,14928,1
650,15464,1
650,15500,1
650,15616,1
651,1402,1
651,1411,1
651,1738,1
651,1796,2
651,1799,1
651,1820,1
651,1878,1
651,1894,1
651,1904,1
651,1996,1
651,2013,1
651,2014,1
651,2051,1
651,2056,2
651,2100,1
651,2138,1
651,2167,1
651,2233,1
651,2254,2
651,2371,1
651,2396,1
651,2449,2
651,2474,1
651,2490,1
651,2517,1
651,2878,1
651,3222,1
651,4153,1
651,5436,1
651,5637,1
651,5676,1
651,6028,1
651,6845,1
651,6984,2
651,7283,1
651,7342,1
651,7792,1
651,10452,1
651,10604,1
651,10624,1
651,10648,1
651,10788,1
651,10818,1
651,10884,1
651,12481,1
652,1945,2
652,2091,1
652,2352,1
652,2470,1
652,3626,1
652,5545,1
652,5813,1
652,10044,1
652,11541,1
652,12072,1
652,12455,1
652,12867,1
652,14473,1
652,14707,1
653,1310,1
653,1324,1
653,1378,2
653,1386,1
653,1402,1
653,1411,1
653,1468,1
653,1478,1
653,1483,1
653,1517,1
653,1544,1
653,1588,1
653,1609,1
653,1614,2
653,1734,1
653,1758,1
653,1768,1
653,1797,1
653,1802,1
653,1809,1
653,1811,1
653,1842,2
653,1856,1
653,1910,1
653,1916,1
653,1932,1
653,1960,2
653,1965,1
653,1968,1
653,2056,2
653,2070,1
653,2099,2
653,2113,1
653,2129,1
653,2136,1
653,2156,1
653,2203,1
653,2213,1
653,2219,1
653,2221,1
653,2233,1
653,2254,1
653,2273,2
653,2280,1
653,2302,1
653,2346,1
653,2347,1
653,2399,1
653,2479,1
653,2486,1
653,2502,1
653,2531,1
653,2549,1
653,2582,1
653,2588,1
653,2606,2
653,2621,1
653,2624,1
653,2686,1
653,2723,1
653,2925,1
653,3120,1
653,3161,1
653,3220,1
653,3237,1
653,3286,1
653,3359,1
653,3533,1
653,3666,1
653,3668,1
653,3676,1
653,3750,1
653,3898,1
653,3926,1
653,3993,1
653,4063,1
653,4086,1
653,4218,1
653,5219,1
653,5268,1
653,5391,1
653,5415,1
653,5432,1
653,5504,1
653,5635,1
653,5790,1
653,5794,1
653,5908,1
653,5944,2
653,6151,1
653,6177,1
653,6267,1
653,6295,1
653,6328,2
653,6352,1
653,6369,1
653,6384,1
653,6392,1
653,6398,2
653,6399,1
653,6432,1
653,6523,1
653,6554,1
653,6567,1
653,6605,1
653,6730,1
653,6734,1
653,6852,1
653,6970,1
653,7531,1
653,7640,1
653,7653,1
653,8951,1
653,8956,1
653,9096,1
653,9134,1
653,9209,2
653,9382,1
653,9714,1
653,9998,1
653,10001,1
653,10161,1
653,10178,1
653,10196,1
653,10252,1
653,10380,1
653,10511,1
653,10552,1
653,10595,1
653,10639,1
653,10652,1
653,10673,1
653,10707,1
653,10786,1
653,10829,1
653,10833,1
653,10901,1
653,10981,1
653,11495,1
653,11529,1
653,11591,1
653,11606,1
653,11663,1
653,11776,1
653,11812,1
653,11904,1
653,12007,1
653,12013,1
653,12026,1
653,12076,1
653,12090,1
653,12293,1
653,12416,1
653,12472,1
653,12917,1
653,12954,1
653,13021,1
653,13064,1
653,13105,1
653,13192,1
653,13203,1
653,13252,1
653,13274,1
653,13456,1
653,13670,1
653,13754,1
653,13883,1
653,14071,1
653,14330,1
653,14437,1
653,14664,2
653,14845,1
653,14850,1
653,14867,1
654,1456,1
654,1468,1
654,1799,1
654,1819,1
654,1856,1
654,1862,1
654,2033,1
654,2188,1
654,2224,1
654,2234,1
654,2237,1
654,2244,2
654,2271,1
654,2273,1
654,2313,1
654,2332,1
654,2346,1
654,2453,1
654,2825,1
654,3557,1
654,4065,1
654,4103,1
654,5998,1
654,6295,1
654,6322,1
654,6696,1
654,7574,1
654,8897,1
654,12384,1
654,12408,2
654,12700,1
654,12786,1
654,12821,1
654,12890,1
654,13339,1
654,14691,1
655,1332,1
655,1394,1
655,1407,2
655,1425,1
655,1671,1
655,1736,3
655,1864,1
655,1869,1
655,1883,1
655,1945,2
655,1960,1
655,1968,1
655,1969,1
655,2077,1
655,2098,1
655,2102,1
655,2126,1
655,2138,1
655,2147,1
655,2185,1
655,2219,1
655,2227,1
655,2234,1
655,2273,1
655,2284,1
655,2304,1
655,2314,1
655,2326,1
655,2336,1
655,2371,1
655,2387,2
655,2396,1
655,2453,1
655,2454,1
655,2618,1
655,2657,4
655,2663,2
655,2707,1
655,2859,1
655,3052,1
655,3134,1
655,3191,1
655,3237,1
655,3239,3
655,3286,2
655,3299,2
655,3315,1
655,3351,1
655,3398,1
655,3484,3
655,3516,1
655,3557,1
655,3692,1
655,3705,1
655,3709,1
655,3897,1
655,4043,1
655,5045,1
655,5433,1
655,5884,1
655,5908,1
655,5960,1
655,5980,1
655,6046,1
655,6066,1
655,6139,1
655,6358,1
655,6392,1
655,6581,1
655,6653,1
655,6805,1
655,6817,1
655,6824,1
655,7154,1
655,8040,1
655,8524,1
655,8606,1
655,8658,1
655,8823,1
655,8952,1
655,8956,1
655,9033,1
655,9047,1
655,9117,1
655,9129,1
655,9160,2
655,9166,2
655,9168,1
655,9186,1
655,9261,1
655,10019,1
655,10065,1
655,10119,1
655,10157,1
655,10252,1
655,10345,1
655,10518,1
655,10638,1
655,10656,1
655,10728,1
655,10754,1
655,10821,1
655,10827,1
655,11242,1
655,11254,1
655,11576,1
655,12322,1
655,12399,1
655,12414,1
655,12418,1
655,12450,1
655,12453,1
655,12464,2
655,12466,2
655,12491,1
655,12500,1
655,12684,1
655,12719,1
655,12777,1
655,12785,1
655,12800,1
655,12834,1
655,12862,1
655,12893,1
655,12931,1
655,12943,1
655,12977,1
655,13147,1
655,13217,1
655,13686,1
655,13701,1
655,13754,1
655,13767,1
655,13782,1
655,13832,1
655,13843,1
655,13845,1
655,13868,1
655,14062,1
655,14159,1
655,14167,1
655,14252,1
655,14271,1
655,14477,1
655,14479,1
655,14491,1
655,14683,1
655,14755,1
655,14767,1
655,14770,1
655,14796,1
655,14805,1
655,14815,1
655,14850,1
656,1726,1
656,1856,1
656,2082,1
656,2474,1
656,2671,1
656,2708,1
656,2720,1
656,2753,1
656,2882,1
656,2915,1
656,2956,1
656,3009,1
656,3058,1
656,3086,1
656,3097,1
656,3107,1
656,3142,1
656,3227,1
656,3300,1
656,3356,1
656,3478,1
656,3539,1
656,3706,1
656,3935,1
656,4001,1
656,4107,1
656,5660,1
656,6566,1
656,6961,1
656,7147,1
656,7189,1
656,7272,1
656,8451,1
656,8501,1
656,8516,1
656,8927,1
656,8947,1
656,8951,1
656,8965,2
656,8968,1
656,8979,1
656,8981,1
656,8989,1
656,9002,1
656,9014,1
656,9115,1
656,9120,1
656,9129,1
656,9130,1
656,9134,1
656,9141,1
656,9148,1
656,9149,1
656,9160,3
656,9168,1
656,9169,1
656,9192,1
656,9203,2
656,9319,1
656,9331,1
656,9345,1
656,9355,1
656,9923,1
656,10046,1
656,10058,1
656,10126,1
656,10142,1
656,10166,1
656,10457,1
656,10459,1
656,10511,1
656,10620,1
656,10621,1
656,10652,1
656,10832,1
656,10865,1
656,11872,1
656,12460,1
656,12976,1
656,12999,1
656,13073,1
656,13107,1
656,13656,1
656,13765,1
656,13769,1
656,13974,1
656,14024,2
656,14395,1
656,14421,2
656,14424,3
656,14480,1
656,14487,1
656,14601,1
656,14654,1
656,14675,1
656,14690,1
656,14691,1
656,14697,1
656,14704,1
656,14724,1
656,14732,1
656,14737,1
656,14770,1
656,14775,1
656,14815,1
656,14847,1
656,14899,1
656,15492,1
656,15582,1
656,15616,1
663,1402,2
663,1588,1
663,1648,1
663,1689,1
663,1715,1
663,1799,2
663,1808,1
663,1820,1
663,1856,1
663,1869,1
663,1938,3
663,1940,1
663,1945,1
663,1949,1
663,1957,1
663,1967,1
663,1972,2
663,2033,1
663,2056,1
663,2077,1
663,2153,1
663,2171,1
663,2237,1
663,2261,1
663,2280,2
663,2295,1
663,2297,1
663,2309,1
663,2333,2
663,2337,1
663,2352,1
663,2388,1
663,2390,1
663,2395,1
663,2414,1
663,2422,2
663,2430,2
663,2453,1
663,2467,1
663,2474,1
663,2479,1
663,2501,2
663,2514,2
663,2614,1
663,2632,1
663,2637,1
663,2793,1
663,3040,1
663,3153,3
663,3169,1
663,3177,1
663,3191,1
663,3237,1
663,3351,1
663,3391,1
663,3411,1
663,3430,1
663,3582,1
663,3690,1
663,3905,1
663,4133,1
663,4134,1
663,5432,1
663,5640,1
663,5921,1
663,6713,1
663,6850,1
663,6852,1
663,6918,1
663,6984,1
663,7188,1
663,8580,1
663,8586,1
663,9124,1
663,10178,1
663,10347,1
663,10420,1
663,10431,1
663,10439,1
663,10451,1
663,10452,1
663,10514,1
663,10764,1
663,10884,1
663,10885,1
663,11459,1
663,11509,1
663,11562,1
663,12036,1
663,12131,1
663,12418,1
663,12441,1
663,12461,1
663,12464,1
663,12510,1
663,12803,1
663,12816,1
663,12829,1
663,12841,1
663,12877,1
663,13116,1
663,13757,1
663,14082,1
663,14137,1
663,14289,1
663,14425,1
663,14462,1
663,14752,1
663,14807,1
663,14866,1
663,15205,1
663,15522,1
664,1520,1
664,2409,1
664,2517,1
664,2663,1
664,3749,1
664,5375,1
664,5427,1
664,5486,1
664,5520,1
664,6785,1
664,7185,1
664,7231,1
664,8677,1
664,12477,1
664,12761,1
664,12898,1
664,12924,1
664,13005,1
664,13047,1
664,13049,1
664,13071,1
664,13160,1
664,13677,1
664,13739,1
664,13750,1
664,13761,1
664,13860,1
664,13865,1
664,13899,1
664,14039,1
664,14818,1
668,13847,1
671,1407,2
671,1655,1
671,1969,1
671,2082,1
671,2307,1
671,2495,1
671,2934,1
671,3153,1
671,3516,1
671,3533,1
671,5921,1
671,6984,1
671,7640,1
671,8960,1
671,9120,1
671,10833,1
671,13296,1
672,1444,1
672,1639,1
672,2138,1
672,3237,1
672,3486,1
672,3598,1
672,3649,1
672,3748,1
672,3906,1
672,3948,1
672,4204,1
672,4380,1
672,5487,1
672,6565,1
672,6725,1
672,7935,1
672,7939,1
672,8161,1
672,8504,1
672,8566,1
672,8573,1
672,8603,1
672,8606,1
672,8631,1
672,8644,1
672,8848,1
672,10001,1
672,10107,1
672,10502,1
672,10542,1
672,10618,1
672,10662,1
672,10806,1
672,10892,1
672,10898,1
672,11178,1
672,11627,1
672,12892,1
672,12910,2
672,12916,1
672,12964,1
672,12974,2
672,12977,1
672,13013,1
672,13048,2
672,13056,3
672,13090,1
672,13093,1
672,13240,1
672,13282,1
672,13330,1
672,13332,1
672,13335,1
672,13358,1
672,13361,1
672,13381,1
672,13382,1
672,13635,1
672,13642,1
672,13648,1
672,13653,1
672,13679,1
672,13680,1
672,13685,1
672,13704,1
672,13737,1
672,13743,1
672,13748,1
672,13750,1
672,13762,1
672,13812,1
672,13815,1
672,13829,1
672,13832,4
672,13857,1
672,13875,1
672,14088,1
672,14289,1
672,14643,1
672,14700,1
672,14780,1
672,14866,1
674,1407,2
674,1446,3
674,1478,1
674,1483,1
674,1570,1
674,1609,1
674,1625,1
674,1640,1
674,1715,1
674,1758,1
674,1796,1
674,1799,1
674,1811,1
674,1817,1
674,1821,1
674,1829,1
674,1842,1
674,1850,1
674,1862,1
674,1909,1
674,1920,2
674,1932,1
674,2014,2
674,2051,1
674,2056,2
674,2082,1
674,2091,1
674,2100,3
674,2138,1
674,2219,1
674,2221,2
674,2271,1
674,2273,2
674,2284,1
674,2333,1
674,2337,1
674,2346,1
674,2347,1
674,2358,1
674,2363,1
674,2371,2
674,2390,1
674,2395,1
674,2402,1
674,2406,1
674,2424,1
674,2427,1
674,2430,1
674,2467,2
674,2479,1
674,2490,1
674,2491,1
674,2497,2
674,2499,1
674,2501,1
674,2533,1
674,2540,1
674,2544,2
674,2577,1
674,2605,1
674,2608,1
674,2625,1
674,2696,1
674,2730,1
674,2793,1
674,3068,1
674,3112,1
674,3162,1
674,3176,1
674,3239,1
674,3281,2
674,3351,2
674,3397,1
674,3462,1
674,3484,1
674,3485,1
674,3581,1
674,3729,1
674,3740,1
674,3906,1
674,3925,1
674,3965,1
674,4114,1
674,4123,1
674,4264,1
674,5098,1
674,5390,1
674,5470,1
674,5492,1
674,5890,1
674,5891,1
674,5921,1
674,6328,1
674,6358,1
674,6359,1
674,6434,2
674,6522,1
674,6594,1
674,6665,1
674,6683,1
674,6848,1
674,7137,1
674,7237,1
674,7866,2
674,7995,1
674,8489,1
674,8581,1
674,8603,1
674,8609,1
674,8613,1
674,8672,1
674,8675,1
674,8748,1
674,8880,1
674,9124,1
674,9134,1
674,9324,1
674,9333,1
674,9564,1
674,9769,1
674,9937,1
674,9993,1
674,10008,1
674,10036,1
674,10104,1
674,10122,1
674,10344,1
674,10454,1
674,10465,1
674,10509,1
674,10586,1
674,10595,1
674,10612,1
674,10616,1
674,10641,1
674,10647,1
674,10772,1
674,10816,1
674,10938,1
