src,trg,w
25,809,1
25,811,1
25,812,1
25,814,2
25,836,1
25,882,3
25,940,1
25,988,1
25,1002,1
25,1031,1
25,1146,1
25,1152,1
25,1186,1
25,1225,1
25,1257,1
25,1323,2
25,1332,2
25,1367,3
25,1378,2
25,1394,1
25,1407,3
25,1411,3
25,1439,1
25,1446,2
25,1456,1
25,1472,1
25,1483,1
25,1502,1
25,1549,1
25,1570,2
25,1588,2
25,1601,1
25,1609,1
25,1614,2
25,1630,1
25,1640,3
25,1644,1
25,1655,1
25,1670,3
25,1687,1
25,1699,1
25,1705,1
25,1711,1
25,1715,7
25,1733,1
25,1734,1
25,1742,1
25,1775,2
25,1788,4
25,1796,2
25,1799,4
25,1804,1
25,1809,1
25,1811,1
25,1817,1
25,1819,1
25,1821,1
25,1829,2
25,1842,1
25,1863,3
25,1869,1
25,1878,2
25,1886,2
25,1892,2
25,1899,1
25,1902,2
25,1904,1
25,1909,1
25,1924,2
25,1940,1
25,1945,3
25,1951,1
25,1954,1
25,1959,1
25,1960,7
25,1967,1
25,1968,1
25,1969,3
25,1977,2
25,2001,1
25,2017,1
25,2033,3
25,2036,2
25,2040,1
25,2049,1
25,2051,1
25,2056,5
25,2082,2
25,2091,1
25,2098,2
25,2100,1
25,2101,1
25,2116,1
25,2126,4
25,2127,1
25,2128,1
25,2136,1
25,2138,1
25,2140,1
25,2147,2
25,2153,1
25,2171,1
25,2181,2
25,2188,1
25,2191,1
25,2219,2
25,2221,1
25,2222,1
25,2224,1
25,2249,1
25,2254,1
25,2259,4
25,2261,2
25,2273,2
25,2276,1
25,2298,1
25,2302,1
25,2304,1
25,2309,2
25,2326,1
25,2327,1
25,2331,1
25,2333,1
25,2340,1
25,2345,2
25,2357,1
25,2371,1
25,2380,1
25,2382,2
25,2387,1
25,2395,2
25,2407,1
25,2414,2
25,2418,1
25,2420,1
25,2432,1
25,2447,1
25,2450,1
25,2453,1
25,2467,1
25,2474,1
25,2486,2
25,2488,1
25,2491,1
25,2495,2
25,2501,1
25,2502,1
25,2508,1
25,2510,1
25,2528,2
25,2531,2
25,2540,1
25,2544,1
25,2565,5
25,2567,1
25,2574,1
25,2576,1
25,2588,2
25,2605,1
25,2608,1
25,2615,1
25,2625,1
25,2635,1
25,2637,1
25,2641,1
25,2657,1
25,2663,1
25,2664,1
25,2689,2
25,2708,1
25,2735,2
25,2738,2
25,2750,1
25,2752,1
25,2754,1
25,2756,1
25,2762,2
25,2793,1
25,2813,1
25,2901,1
25,2932,1
25,2943,1
25,2964,2
25,2976,1
25,2992,1
25,3001,1
25,3019,1
25,3088,2
25,3094,1
25,3098,1
25,3120,1
25,3125,1
25,3129,2
25,3150,1
25,3153,3
25,3157,1
25,3162,2
25,3176,2
25,3181,3
25,3190,1
25,3222,4
25,3229,1
25,3237,6
25,3239,3
25,3269,2
25,3281,9
25,3299,3
25,3300,1
25,3315,1
25,3351,2
25,3397,3
25,3484,1
25,3486,3
25,3508,1
25,3516,3
25,3536,2
25,3546,1
25,3548,1
25,3570,2
25,3575,1
25,3577,2
25,3582,2
25,3593,2
25,3603,1
25,3622,2
25,3634,2
25,3692,1
25,3702,1
25,3715,1
25,3748,1
25,3750,1
25,3793,1
25,3912,2
25,3914,2
25,3933,1
25,3935,1
25,3973,2
25,3976,3
25,3993,1
25,3998,1
25,4001,1
25,4044,1
25,4061,1
25,4064,1
25,4067,1
25,4084,1
25,4111,1
25,4114,1
25,4131,1
25,4173,1
25,4198,1
25,4291,1
25,4756,1
25,4762,1
25,4834,1
25,4870,1
25,4884,1
25,4922,1
25,4949,1
25,5036,1
25,5171,1
25,5241,1
25,5243,1
25,5265,1
25,5266,1
25,5277,1
25,5290,1
25,5320,1
25,5324,2
25,5332,1
25,5376,1
25,5387,1
25,5392,1
25,5407,1
25,5432,1
25,5437,1
25,5453,1
25,5486,1
25,5498,1
25,5504,1
25,5522,1
25,5589,1
25,5606,2
25,5627,1
25,5660,1
25,5679,1
25,5804,1
25,5813,1
25,5853,1
25,5891,1
25,5895,1
25,5974,2
25,6006,1
25,6035,1
25,6046,1
25,6067,1
25,6139,10
25,6182,1
25,6258,1
25,6295,1
25,6328,5
25,6339,1
25,6352,2
25,6373,1
25,6395,1
25,6403,1
25,6434,1
25,6438,2
25,6449,2
25,6466,2
25,6469,1
25,6483,2
25,6489,1
25,6503,1
25,6525,1
25,6528,1
25,6535,1
25,6552,5
25,6554,2
25,6565,1
25,6582,1
25,6588,3
25,6598,1
25,6603,1
25,6613,1
25,6663,1
25,6684,4
25,6696,1
25,6716,1
25,6734,3
25,6761,3
25,6786,1
25,6790,1
25,6831,1
25,6848,1
25,6850,3
25,6853,1
25,6865,1
25,6869,2
25,6918,2
25,6978,2
25,6984,1
25,7086,1
25,7089,1
25,7136,1
25,7188,1
25,7190,1
25,7225,1
25,7448,1
25,7475,1
25,7499,1
25,7556,1
25,7615,1
25,7640,11
25,7653,1
25,7808,2
25,7815,1
25,7838,1
25,7904,1
25,7945,1
25,8008,1
25,8040,1
25,8109,1
25,8126,1
25,8172,1
25,8395,1
25,8405,1
25,8450,1
25,8451,1
25,8453,1
25,8457,1
25,8458,1
25,8489,1
25,8490,1
25,8525,5
25,8531,1
25,8545,1
25,8568,1
25,8573,2
25,8609,1
25,8615,1
25,8674,1
25,8779,1
25,8794,1
25,8809,1
25,8827,1
25,8834,1
25,8894,1
25,8920,1
25,8927,1
25,8942,2
25,8950,1
25,8960,3
25,8965,2
25,8966,1
25,8968,1
25,8987,1
25,8988,1
25,8989,1
25,9001,5
25,9006,1
25,9020,1
25,9028,2
25,9031,1
25,9033,3
25,9035,4
25,9041,1
25,9045,1
25,9047,2
25,9068,1
25,9111,1
25,9113,2
25,9115,1
25,9124,1
25,9127,1
25,9130,1
25,9131,3
25,9134,1
25,9136,3
25,9141,1
25,9148,1
25,9158,1
25,9160,2
25,9162,2
25,9163,1
25,9166,1
25,9180,1
25,9188,1
25,9203,2
25,9209,1
25,9241,2
25,9279,1
25,9316,1
25,9324,1
25,9342,1
25,9346,1
25,9349,1
25,9355,5
25,9357,1
25,9405,3
25,9409,1
25,9543,1
25,9563,1
25,9659,1
25,9699,2
25,9737,2
25,9744,1
25,9758,1
25,9760,1
25,9924,1
25,9933,1
25,9954,1
25,10015,1
25,10037,1
25,10061,1
25,10073,1
25,10085,1
25,10110,1
25,10134,1
25,10172,1
25,10236,1
25,10241,1
25,10252,2
25,10338,1
25,10427,1
25,10428,1
25,10435,2
25,10436,3
25,10451,1
25,10506,1
25,10508,1
25,10509,2
25,10557,1
25,10560,1
25,10586,1
25,10595,1
25,10612,1
25,10638,1
25,10639,1
25,10641,2
25,10646,1
25,10659,1
25,10673,1
25,10696,1
25,10704,3
25,10706,3
25,10710,1
25,10754,1
25,10786,1
25,10794,1
25,10804,1
25,10816,2
25,10823,1
25,10827,1
25,10833,1
25,10840,1
25,10844,1
25,10863,1
25,10885,1
25,10898,1
25,10900,1
25,10901,1
25,10904,1
25,10927,1
25,11024,1
25,11144,1
25,11161,1
25,11162,1
25,11178,1
25,11189,3
25,11192,1
25,11219,1
25,11231,1
25,11242,2
25,11247,1
25,11250,1
25,11256,1
25,11261,1
25,11365,1
25,11402,1
25,11414,1
25,11442,1
25,11756,1
25,11832,1
25,11893,1
25,11975,1
25,11993,1
25,11997,1
25,12033,1
25,12036,1
25,12075,1
25,12083,1
25,12090,2
25,12119,1
25,12133,1
25,12137,1
25,12145,1
25,12147,2
25,12168,2
25,12181,1
25,12183,1
25,12286,1
25,12301,1
25,12395,3
25,12401,1
25,12408,1
25,12409,1
25,12413,1
25,12416,1
25,12431,1
25,12440,1
25,12449,2
25,12464,1
25,12474,1
25,12485,1
25,12500,1
25,12505,1
25,12510,1
25,12512,1
25,12514,1
25,12553,2
25,12620,1
25,12625,1
25,12633,1
25,12640,1
25,12648,1
25,12695,1
25,12699,2
25,12713,1
25,12762,1
25,12780,1
25,12784,1
25,12799,1
25,12800,1
25,12813,1
25,12815,1
25,12819,1
25,12832,1
25,12862,1
25,12867,1
25,12869,1
25,12873,1
25,12878,1
25,12908,1
25,12931,2
25,12941,1
25,12944,1
25,12973,1
25,12974,2
25,12982,2
25,13001,1
25,13045,1
25,13071,1
25,13082,1
25,13090,1
25,13205,1
25,13248,1
25,13291,1
25,13356,1
25,13373,1
25,13496,1
25,13498,1
25,13645,1
25,13657,1
25,13660,1
25,13665,2
25,13683,1
25,13694,1
25,13719,1
25,13733,1
25,13754,1
25,13769,1
25,13814,1
25,13832,1
25,13837,2
25,13872,1
25,13974,1
25,14019,1
25,14033,1
25,14071,1
25,14110,2
25,14137,1
25,14168,1
25,14208,1
25,14219,1
25,14263,1
25,14313,1
25,14317,2
25,14343,1
25,14355,1
25,14359,1
25,14376,2
25,14380,1
25,14397,1
25,14398,1
25,14406,1
25,14437,1
25,14439,1
25,14454,1
25,14489,1
25,14497,1
25,14592,1
25,14643,1
25,14644,1
25,14657,1
25,14664,2
25,14691,1
25,14707,1
25,14712,1
25,14742,2
25,14748,1
25,14759,1
25,14761,1
25,14767,1
25,14774,1
25,14815,3
25,14850,1
25,14947,1
25,15006,1
25,15205,2
25,15294,1
25,15421,1
25,15458,1
25,15490,1
25,15615,2
25,15635,1
28,1168,1
28,13324,1
28,13635,1
29,1268,1
29,1577,1
29,13295,1
33,1012,1
33,1027,1
33,1130,1
33,1506,1
33,1571,1
33,1609,1
33,2382,1
33,5671,1
33,10026,1
33,10027,1
33,12917,2
33,12928,1
33,12956,1
33,13061,1
33,13135,1
33,13193,1
33,13643,1
33,13705,1
33,13714,1
33,13716,1
33,13773,1
33,13838,1
33,13849,1
33,13868,1
35,700,1
35,1986,1
35,2227,1
35,6295,1
35,6869,1
35,11254,1
35,14671,1
37,102,1
37,110,2
37,137,1
37,162,1
37,207,1
37,377,1
37,452,1
37,511,1
37,566,2
37,572,1
37,656,1
37,733,1
37,787,1
37,793,1
37,814,1
37,816,1
37,991,2
37,1002,1
37,1097,1
37,1141,1
37,1231,1
37,1237,2
37,1363,1
37,1367,2
37,1369,1
37,1394,1
37,1396,1
37,1397,1
37,1407,2
37,1411,2
37,1446,1
37,1454,1
37,1472,1
37,1483,1
37,1630,1
37,1683,1
37,1715,1
37,1720,1
37,1730,1
37,1788,2
37,1811,1
37,1817,3
37,1819,1
37,1842,1
37,1869,1
37,1909,1
37,1923,1
37,1924,2
37,1969,2
37,2036,2
37,2056,1
37,2070,1
37,2091,1
37,2126,1
37,2153,1
37,2176,1
37,2186,1
37,2219,1
37,2221,2
37,2222,1
37,2259,1
37,2302,1
37,2307,1
37,2338,1
37,2395,1
37,2451,1
37,2479,1
37,2540,1
37,2574,1
37,2615,1
37,2657,1
37,2689,1
37,2691,1
37,2708,1
37,2754,1
37,2912,1
37,2936,1
37,3040,1
37,3162,3
37,3181,1
37,3190,1
37,3237,2
37,3291,1
37,3315,1
37,3397,1
37,3577,1
37,3733,1
37,3914,1
37,4064,1
37,4846,1
37,6028,1
37,6035,1
37,6328,2
37,6339,1
37,6431,1
37,6552,1
37,6565,1
37,6603,1
37,6663,1
37,6696,1
37,6730,1
37,6766,1
37,6853,1
37,6865,1
37,6869,2
37,6918,1
37,7556,1
37,7615,1
37,7640,3
37,7653,2
37,7808,1
37,7904,1
37,8457,1
37,8484,1
37,8520,1
37,8609,1
37,8616,1
37,8927,1
37,8956,1
37,8965,1
37,8968,3
37,8969,1
37,9002,2
37,9017,1
37,9028,1
37,9035,1
37,9113,2
37,9115,1
37,9121,1
37,9124,2
37,9131,1
37,9133,1
37,9148,1
37,9153,1
37,9162,1
37,9163,1
37,9164,1
37,9168,1
37,9199,1
37,9209,1
37,9316,1
37,9342,1
37,9357,1
37,9362,1
37,9382,1
37,9397,1
37,9405,1
37,10055,1
37,10065,1
37,10073,1
37,10142,1
37,10327,1
37,10382,1
37,10421,1
37,10466,1
37,10509,1
37,10534,1
37,10605,1
37,10639,1
37,10641,1
37,10646,1
37,10706,1
37,10788,1
37,10792,1
37,10833,1
37,11394,1
37,11494,1
37,12395,2
37,12553,2
37,12728,1
37,12754,1
37,12793,1
37,12867,1
37,12930,1
37,12995,1
37,13320,1
37,13643,2
37,13686,1
37,13732,1
37,13733,1
37,13782,1
37,13841,1
37,13845,1
37,13872,1
37,14137,1
37,14380,1
37,14418,1
37,14592,1
37,14601,1
37,14707,1
37,14815,2
37,14947,1
37,15205,1
37,15421,1
37,15490,1
40,390,1
40,452,1
40,537,1
40,674,1
40,676,1
40,732,1
40,769,1
40,854,8
40,1257,2
40,1446,1
40,1609,1
40,1736,1
40,1799,1
40,1869,1
40,2013,1
40,2057,1
40,2277,1
40,2371,1
40,2479,1
40,2663,1
40,2878,1
40,2928,1
40,3120,1
40,3176,1
40,3239,1
40,3484,1
40,3577,1
40,3622,1
40,3715,1
40,3727,1
40,3751,1
40,4038,1
40,5241,2
40,5268,1
40,5380,1
40,5409,1
40,8226,1
40,8489,1
40,9111,1
40,9113,1
40,9117,1
40,9409,1
40,10080,1
40,11070,1
40,11178,1
40,11509,1
40,11808,1
40,12398,1
40,12486,1
40,12508,1
40,12727,1
40,12923,1
40,12927,1
40,12971,1
40,12977,1
40,13002,1
40,13011,1
40,13013,1
40,13015,1
40,13032,1
40,13057,2
40,13109,1
40,13110,7
40,13146,1
40,13151,1
40,13190,1
40,13217,1
40,13330,1
40,13642,1
40,13647,1
40,13652,1
40,13653,1
40,13656,2
40,13681,1
40,13706,1
40,13718,1
40,13727,1
40,13740,1
40,13754,1
40,13814,1
40,13841,1
40,13876,1
40,14077,1
40,14236,1
40,14317,1
40,14334,1
40,14345,1
40,14489,1
40,14660,1
40,14714,1
43,305,1
43,408,1
43,493,1
43,1648,1
43,1730,1
43,1850,1
43,1856,1
43,1904,1
43,2036,1
43,2156,1
43,2219,1
43,2221,1
43,2280,1
43,2295,1
43,2332,1
43,2338,1
43,2342,1
43,2363,1
43,2388,1
43,2515,1
43,2544,1
43,2608,1
43,2650,1
43,2943,1
43,3942,1
43,5277,1
43,5311,1
43,5813,1
43,5895,1
43,6406,1
43,6449,1
43,6885,1
43,7071,1
43,9152,1
43,10081,1
43,10181,1
43,10252,1
43,10339,1
43,10421,1
43,10443,1
43,10452,1
43,10475,1
43,10504,1
43,10694,1
43,10748,1
43,10833,1
43,12510,1
43,13634,1
43,13764,1
45,12917,1
45,13100,1
45,13369,1
45,13657,1
46,1705,1
46,12020,1
46,12819,1
46,12830,1
50,190,1
50,242,1
50,267,2
50,305,1
50,329,3
50,347,2
50,408,2
50,432,1
50,452,1
50,454,1
50,479,1
50,485,1
50,538,1
50,618,1
50,636,2
50,639,1
50,653,1
50,656,2
50,674,2
50,694,1
50,700,1
50,768,1
50,778,1
50,1225,1
50,1332,1
50,1352,1
50,1367,1
50,1403,1
50,1407,2
50,1431,1
50,1446,1
50,1478,2
50,1483,1
50,1537,1
50,1588,1
50,1614,1
50,1648,1
50,1655,1
50,1719,1
50,1734,1
50,1780,1
50,1796,1
50,1799,2
50,1802,1
50,1809,1
50,1811,1
50,1856,1
50,1885,1
50,1892,1
50,1904,1
50,1909,1
50,1932,1
50,1938,1
50,1945,1
50,1949,1
50,1957,1
50,1960,2
50,1969,1
50,1997,1
50,2013,1
50,2014,1
50,2033,1
50,2051,1
50,2056,2
50,2064,1
50,2082,2
50,2100,2
50,2128,1
50,2137,2
50,2138,1
50,2139,1
50,2153,1
50,2156,2
50,2254,1
50,2259,1
50,2273,1
50,2284,1
50,2295,1
50,2323,1
50,2326,1
50,2332,1
50,2333,2
50,2338,1
50,2345,1
50,2352,1
50,2371,2
50,2412,2
50,2427,1
50,2432,1
50,2451,1
50,2453,1
50,2479,1
50,2501,6
50,2502,1
50,2540,3
50,2565,1
50,2608,1
50,2614,1
50,2625,2
50,2635,1
50,2642,1
50,2654,1
50,2664,1
50,2665,1
50,2925,1
50,2963,1
50,3052,1
50,3112,1
50,3123,2
50,3134,1
50,3153,1
50,3161,1
50,3181,1
50,3196,2
50,3220,1
50,3222,1
50,3281,1
50,3299,2
50,3351,1
50,3359,1
50,3379,1
50,3548,1
50,3550,1
50,3570,3
50,3634,1
50,3727,1
50,3728,1
50,3739,1
50,3741,1
50,3944,1
50,3989,1
50,3993,1
50,4040,1
50,4059,1
50,4067,1
50,4069,1
50,4078,1
50,4082,1
50,4086,1
50,4150,1
50,4156,1
50,4201,1
50,5181,1
50,5288,1
50,5290,1
50,5306,1
50,5317,1
50,5367,1
50,5376,1
50,5387,1
50,5391,1
50,5396,1
50,5401,1
50,5427,1
50,5453,1
50,5486,1
50,5504,2
50,5678,1
50,5794,1
50,5864,1
50,6028,1
50,6328,1
50,6359,1
50,6434,1
50,6466,1
50,6495,1
50,6605,1
50,6696,1
50,6866,1
50,7130,1
50,7640,1
50,7945,1
50,8161,1
50,8434,1
50,8457,1
50,8531,1
50,9001,1
50,9110,1
50,9134,1
50,9355,1
50,9405,1
50,9499,1
50,9933,1
50,10036,1
50,10136,1
50,10172,1
50,10344,1
50,10410,1
50,10443,1
50,10454,1
50,10483,1
50,10486,1
50,10519,1
50,10530,1
50,10555,1
50,10691,1
50,10804,1
50,10883,1
50,10885,1
50,10896,1
50,10897,1
50,10901,2
50,11178,1
50,11235,1
50,11239,1
50,11569,1
50,11610,1
50,11826,1
50,11954,1
50,12492,1
50,12511,1
50,12542,1
50,12584,1
50,12646,1
50,12754,1
50,12771,1
50,12813,1
50,12814,1
50,12816,1
50,12863,1
50,13005,1
50,13011,1
50,13063,1
50,13076,1
50,13082,1
50,13124,1
50,13657,1
50,13719,1
50,13732,1
50,13919,1
50,13994,1
50,14068,1
50,14083,1
50,14163,1
50,14183,1
50,14255,1
50,14271,1
50,14402,1
50,14443,1
50,14466,1
50,14654,2
50,14664,1
50,14691,1
50,14701,1
50,14745,1
50,14785,1
50,14850,1
50,14879,1
50,15107,1
50,15188,1
50,15458,2
50,15575,1
50,15616,1
50,15635,1
50,15665,1
51,373,1
51,406,1
51,410,1
51,413,1
51,425,1
51,480,1
51,484,1
51,499,1
51,517,1
51,527,1
51,741,1
51,882,1
51,995,1
51,1031,2
51,1060,1
51,1483,1
51,1502,1
51,1644,2
51,1660,2
51,1809,1
51,1894,1
51,1915,2
51,1916,1
51,1957,1
51,1968,2
51,2051,1
51,2098,1
51,2136,1
51,2137,1
51,2147,1
51,2261,1
51,2345,1
51,2380,1
51,2387,1
51,2486,1
51,2528,1
51,2657,1
51,2729,1
51,2798,1
51,2907,1
51,3153,1
51,3237,2
51,3272,1
51,3570,1
51,3739,1
51,3997,1
51,4131,1
51,5049,1
51,5317,1
51,5884,3
51,5913,1
51,6139,1
51,6172,1
51,6182,2
51,6395,1
51,6449,1
51,6460,1
51,6467,1
51,6745,2
51,6918,1
51,6990,1
51,7333,1
51,7640,2
51,7793,1
51,8623,1
51,9355,1
51,10794,1
51,10827,1
51,12066,1
51,12375,1
51,12497,1
51,13665,1
51,13686,1
51,14592,1
51,14867,1
52,675,1
52,1063,1
52,1257,1
52,3933,1
52,4033,1
52,4067,1
52,4104,1
52,4872,1
52,5320,1
52,5439,1
52,10508,1
52,12973,1
52,12974,1
52,13069,1
52,13160,1
52,13175,1
52,13193,1
52,13250,1
52,13300,1
52,13643,1
52,13644,2
52,13649,1
52,13657,2
52,13674,1
52,13685,1
52,13766,1
52,13849,1
52,13864,1
53,290,1
53,10432,1
53,10449,1
53,10601,1
53,10616,1
53,10684,1
53,10899,1
53,12919,1
53,14800,1
56,390,1
56,410,1
56,508,1
56,682,1
56,702,1
56,1549,1
56,1859,1
56,1916,1
56,2091,1
56,3176,1
56,3391,1
56,3950,1
56,3976,1
56,4116,1
56,4123,1
56,5367,1
56,5379,1
56,6536,1
56,7183,1
56,7938,1
56,8369,1
56,8542,1
56,8572,1
56,8583,1
56,8584,1
56,8635,1
56,8671,1
56,8780,1
56,8831,1
56,8906,1
56,9918,1
56,10006,1
56,10012,1
56,10027,1
56,10061,1
56,10065,1
56,10078,1
56,10118,1
56,10163,1
56,10220,1
56,10252,1
56,10429,1
56,10458,1
56,10459,1
56,10517,1
56,10529,1
56,10533,1
56,10545,2
56,10572,1
56,10642,1
56,10647,1
56,10648,1
56,10652,1
56,10674,1
56,10682,1
56,10691,1
56,10693,1
56,10737,1
56,10798,1
56,10827,1
56,10852,1
56,10870,1
56,10873,1
56,10896,1
56,10898,1
56,10979,1
56,11118,1
56,11173,1
56,11178,1
56,11259,1
56,11509,1
56,11541,1
56,11883,1
56,12570,1
56,13028,1
56,13097,1
56,13661,1
56,13727,1
56,14011,1
56,14480,1
56,14628,1
56,14642,1
56,14671,1
56,15205,1
56,15213,1
71,522,1
71,900,1
71,932,1
71,938,1
71,940,1
71,970,1
71,1063,1
71,1081,3
71,1119,1
71,1158,1
71,1209,1
71,1237,1
71,1367,1
71,1373,1
71,1505,1
71,1584,1
71,4778,1
71,4941,1
71,4949,1
71,5059,1
71,5320,1
71,5375,1
71,5427,1
71,5514,1
71,7499,1
71,12917,1
71,12927,1
71,12938,1
71,12956,1
71,12973,1
71,13000,1
71,13019,1
71,13027,1
71,13029,1
71,13033,1
71,13053,1
71,13155,1
71,13229,1
71,13233,1
71,13257,1
71,13284,2
71,13356,1
71,13657,2
71,13664,1
71,13670,1
71,13683,1
71,13694,1
71,13716,1
71,13720,1
71,13760,1
71,13841,1
71,13844,1
71,13856,1
71,13868,1
71,14774,1
76,267,1
76,329,1
76,1799,1
76,2014,1
76,2137,1
76,2501,1
76,2540,1
76,3112,1
76,3570,1
76,7366,1
77,398,1
77,454,1
77,456,1
77,461,1
77,473,1
77,517,1
77,537,1
77,700,1
77,768,1
77,804,1
77,809,1
77,811,1
77,1186,1
77,1609,1
77,1733,1
77,1754,1
77,2102,1
77,2249,1
77,2271,1
77,2302,1
77,2387,1
77,2479,1
77,2508,1
77,2531,1
77,2652,1
77,2663,1
77,2783,1
77,2930,1
77,2969,1
77,3084,1
77,3146,1
77,3153,1
77,3486,1
77,3550,1
77,3890,1
77,3957,1
77,4043,1
77,4049,1
77,6406,1
77,6745,1
77,6766,1
77,7194,1
77,8688,1
77,8903,1
77,8952,1
77,8966,1
77,8974,1
77,8979,1
77,8983,1
77,8989,1
77,9001,1
77,9017,1
77,9027,1
77,9045,1
77,9115,1
77,9121,1
77,9124,1
77,9127,2
77,9130,1
77,9131,1
77,9154,1
