src,trg,w
10,2372,1
10,2400,1
10,2406,1
10,2511,1
10,2515,1
10,2517,1
10,2519,1
10,2523,1
10,2529,1
10,2544,1
10,2566,2
10,2581,1
10,2648,1
10,2736,1
10,2792,1
10,2793,1
10,2826,1
10,3069,1
10,3202,1
10,3358,1
10,3477,1
10,3558,1
10,3673,1
10,5863,1
10,5957,1
10,6035,1
10,6040,1
10,6353,1
10,6372,1
10,6430,1
10,6447,1
10,6448,1
10,6513,1
10,6617,1
10,6624,1
10,6653,1
10,6734,1
10,6791,1
10,6829,1
10,7003,1
10,7344,1
10,7534,1
10,7575,1
10,7622,1
10,7715,1
10,7858,1
10,7936,1
10,8203,1
10,8360,1
10,8384,1
10,8575,1
10,8744,1
10,8821,1
10,9087,1
10,9131,1
10,9254,1
10,9329,1
10,9487,1
10,9495,1
10,9789,1
10,9816,1
10,10344,1
10,10681,1
10,11187,1
10,11225,1
10,12531,1
10,12947,1
10,13204,1
10,13306,1
10,13668,1
10,13691,1
10,13812,1
11,101,1
11,227,1
11,362,1
11,377,1
11,605,1
11,855,1
11,1297,1
11,1424,1
11,1896,1
11,2591,1
11,2605,1
11,2622,1
11,3125,1
11,3174,1
11,3192,1
11,3350,1
11,3400,1
11,3428,1
11,3499,1
11,3556,1
11,5850,1
11,6124,1
11,6570,1
11,6653,1
11,6916,1
11,6932,1
11,6950,1
11,7097,1
11,7313,1
11,7424,1
11,7666,1
11,7698,1
11,13770,1
12,120,1
12,566,1
12,577,1
12,799,1
12,850,1
12,1758,1
12,1766,1
12,1773,1
12,1788,1
12,1887,1
12,1958,1
12,2107,1
12,2148,1
12,2194,1
12,2238,1
12,2538,1
12,2600,1
12,2622,1
12,2631,1
12,2639,1
12,2845,1
12,2977,1
12,2983,1
12,3065,1
12,3215,1
12,3311,1
12,3680,1
12,3681,1
12,3921,1
12,3925,1
12,3939,1
12,4051,1
12,4104,1
12,4152,1
12,4719,1
12,4791,1
12,4958,1
12,5054,1
12,5609,1
12,5702,1
12,5927,1
12,6094,1
12,6238,1
12,7534,1
12,8958,1
12,10344,1
12,12231,1
12,13064,1
12,13665,1
12,14272,1
13,116,1
13,258,1
13,432,1
13,449,1
13,482,1
13,605,1
13,619,1
13,636,1
13,646,1
13,672,1
13,708,1
13,764,1
13,804,1
13,808,1
13,844,1
13,890,2
13,1179,1
13,1257,1
13,1339,1
13,1448,1
13,1649,1
13,1868,1
13,2199,1
13,2204,1
13,2224,1
13,2301,1
13,2467,1
13,2487,1
13,2569,1
13,2627,1
13,2652,1
13,3047,1
13,3176,1
13,3486,1
13,3645,1
13,3682,1
13,3696,1
13,3709,1
13,3733,1
13,3739,1
13,3904,1
13,4025,1
13,4133,1
13,4152,1
13,4801,1
13,5450,1
13,5918,1
13,6242,1
13,6338,1
13,6342,1
13,6483,1
13,7376,1
13,7935,1
13,9016,1
13,10392,1
13,10553,1
13,10573,1
13,10627,1
13,10630,1
13,11198,1
13,11949,1
13,12011,1
13,12206,1
13,12361,1
13,12402,1
13,12458,1
13,12495,1
13,12574,1
13,12781,1
13,12782,1
13,12923,1
13,12951,1
13,12955,1
13,12977,3
13,13013,1
13,13014,1
13,13015,1
13,13046,1
13,13048,1
13,13056,1
13,13073,1
13,13076,1
13,13093,1
13,13104,1
13,13133,1
13,13160,1
13,13195,2
13,13324,1
13,13358,1
13,13361,1
13,13381,1
13,13653,1
13,13673,1
13,13675,1
13,13678,1
13,13689,1
13,13706,1
13,13720,1
13,13729,1
13,13746,2
13,13753,1
13,13757,4
13,13788,1
13,13809,1
13,13852,1
13,13855,1
13,13857,2
13,14290,1
13,14809,1
13,15493,1
13,15860,1
15,51,1
15,158,1
15,188,1
15,208,1
15,227,2
15,228,1
15,247,1
15,387,1
15,395,1
15,408,2
15,413,1
15,449,1
15,453,1
15,479,2
15,482,1
15,509,1
15,523,1
15,553,1
15,566,1
15,598,1
15,605,1
15,620,1
15,634,1
15,640,1
15,655,1
15,677,1
15,680,4
15,692,2
15,694,1
15,726,1
15,732,1
15,756,1
15,761,1
15,762,1
15,769,1
15,819,1
15,823,1
15,836,1
15,999,1
15,1283,1
15,1367,1
15,1407,1
15,1411,2
15,1498,2
15,1571,1
15,1625,2
15,1655,1
15,1659,1
15,1670,1
15,1675,2
15,1677,1
15,1747,1
15,1758,1
15,1774,1
15,1784,1
15,1786,1
15,1787,1
15,1788,1
15,1789,3
15,1799,2
15,1806,1
15,1808,1
15,1812,1
15,1824,1
15,1836,1
15,1845,1
15,1863,1
15,1864,1
15,1868,3
15,1869,1
15,1888,1
15,1896,3
15,1897,1
15,1919,1
15,1922,1
15,1925,1
15,1929,1
15,1935,1
15,1939,1
15,1946,1
15,1952,1
15,1960,2
15,1969,5
15,1972,1
15,1976,1
15,1998,1
15,2006,2
15,2020,1
15,2039,1
15,2047,1
15,2056,1
15,2082,1
15,2103,2
15,2111,1
15,2125,1
15,2126,2
15,2155,1
15,2180,1
15,2183,1
15,2191,1
15,2198,1
15,2204,1
15,2213,1
15,2228,1
15,2244,2
15,2250,1
15,2258,1
15,2261,1
15,2275,1
15,2284,1
15,2298,1
15,2330,1
15,2333,1
15,2340,1
15,2350,1
15,2354,2
15,2362,1
15,2367,1
15,2370,1
15,2371,1
15,2377,1
15,2385,1
15,2395,2
15,2396,1
15,2397,1
15,2403,1
15,2421,1
15,2431,1
15,2432,1
15,2437,1
15,2445,1
15,2453,3
15,2468,2
15,2470,1
15,2479,1
15,2487,1
15,2492,1
15,2501,2
15,2504,1
15,2513,1
15,2537,2
15,2555,1
15,2568,2
15,2570,1
15,2594,1
15,2595,1
15,2603,3
15,2605,1
15,2611,1
15,2622,1
15,2624,2
15,2644,1
15,2659,1
15,2667,1
15,2903,2
15,2966,1
15,3034,1
15,3144,1
15,3176,2
15,3196,1
15,3237,6
15,3239,2
15,3280,1
15,3286,2
15,3299,1
15,3315,1
15,3341,1
15,3356,2
15,3359,1
15,3393,1
15,3533,1
15,3554,1
15,3582,1
15,3587,1
15,3605,1
15,3616,1
15,3643,1
15,3743,1
15,3744,1
15,3748,1
15,3963,1
15,3978,1
15,4053,1
15,4063,1
15,4095,1
15,4151,1
15,4307,1
15,4414,1
15,5412,1
15,5782,2
15,5797,1
15,5829,1
15,5842,1
15,5958,1
15,6035,2
15,6181,1
15,6330,1
15,6338,1
15,6346,1
15,6404,1
15,6452,1
15,6488,1
15,6514,1
15,6570,2
15,6617,1
15,6658,1
15,6811,1
15,6851,1
15,6873,2
15,6962,1
15,6967,1
15,7150,1
15,7155,1
15,7309,1
15,7314,1
15,7422,1
15,7467,1
15,7550,1
15,7555,1
15,7696,1
15,7846,1
15,7909,1
15,7935,1
15,8031,1
15,8432,1
15,8589,1
15,8782,1
15,8931,1
15,8932,1
15,8978,1
15,8986,1
15,8989,1
15,9022,1
15,9023,1
15,9031,1
15,9039,1
15,9040,1
15,9111,1
15,9112,1
15,9114,1
15,9120,1
15,9127,1
15,9133,1
15,9134,1
15,9140,1
15,9151,2
15,9157,1
15,9159,1
15,9165,1
15,9167,1
15,9203,1
15,9209,1
15,9313,1
15,9334,1
15,10049,1
15,10106,1
15,10181,1
15,10253,1
15,10458,1
15,10466,1
15,10521,1
15,10526,1
15,10537,1
15,10541,1
15,10544,1
15,10571,1
15,10572,1
15,10581,1
15,10586,1
15,10611,2
15,10628,1
15,10647,1
15,10677,1
15,10691,1
15,10711,1
15,10751,1
15,10806,1
15,10842,1
15,10844,1
15,10979,1
15,11169,1
15,11204,1
15,11357,1
15,11912,1
15,12153,1
15,12417,1
15,12600,1
15,12777,1
15,12811,1
15,12812,1
15,12867,1
15,12890,1
15,12911,1
15,13011,1
15,13119,1
15,13308,1
15,13339,1
15,13373,1
15,13645,1
15,13704,1
15,13770,2
15,13877,1
15,13935,2
15,14004,1
15,14047,1
15,14055,1
15,14171,1
15,14173,1
15,14183,1
15,14355,1
15,14379,1
15,14402,1
15,14435,1
15,14453,1
15,14462,1
15,14480,1
15,14560,1
15,14624,1
15,14644,1
15,14651,1
15,14697,2
15,14729,1
15,14771,2
15,14772,1
15,14795,1
15,14818,1
15,14850,1
15,14869,1
15,15391,1
15,15458,1
15,15484,1
15,15494,1
16,31,1
16,36,1
16,389,1
16,606,1
16,1402,1
16,1532,1
16,1884,1
16,1885,1
16,2099,1
16,2154,1
16,2366,1
16,2382,1
16,2421,1
16,2609,1
16,3134,1
16,3180,1
16,3286,1
16,5908,1
16,6088,1
16,6472,1
16,6710,1
16,6760,1
16,6781,1
16,14697,1
16,14778,1
17,280,1
17,1140,1
17,1155,1
17,1242,1
17,1248,1
17,1506,1
17,2144,1
17,2191,1
17,4013,1
17,5318,1
17,8615,1
17,10365,1
17,10642,1
17,10663,1
17,12010,1
17,12160,1
17,12338,1
17,12398,1
17,12433,1
17,12435,1
17,12721,1
17,12775,1
17,12812,1
17,12841,1
17,12842,1
17,12874,1
17,12880,1
17,12886,1
17,12888,1
17,12921,1
17,12930,1
17,12931,1
17,12937,1
17,12958,1
17,13038,1
17,13040,1
17,13042,1
17,13183,1
17,13203,1
17,13266,1
17,13296,1
17,13306,1
17,13327,1
17,13339,1
17,13343,1
17,13518,1
17,13626,1
17,13653,1
17,13656,2
17,13667,1
17,13694,1
17,13720,1
17,13732,1
17,13832,1
17,13837,1
17,13856,1
17,13858,1
17,14271,1
18,60,1
18,353,1
18,426,1
18,457,1
18,760,1
18,1061,1
18,1116,1
18,1126,1
18,1180,1
18,1184,1
18,1257,1
18,3912,1
18,3913,1
18,3944,1
18,4124,1
18,4813,1
18,4916,1
18,5194,1
18,5352,1
18,5399,1
18,5437,1
18,5452,1
18,5571,1
18,5575,1
18,5611,1
18,5679,1
18,7935,1
18,8210,1
18,12757,1
18,12951,1
18,13018,1
18,13032,1
18,13039,1
18,13044,1
18,13055,1
18,13056,2
18,13166,1
18,13172,1
18,13207,1
18,13245,1
18,13281,1
18,13312,1
18,13330,2
18,13358,1
18,13643,1
18,13676,1
18,13680,1
18,13690,1
18,13707,1
18,13709,1
18,13723,1
18,13754,1
18,13783,1
18,13812,1
18,13821,1
18,13832,1
19,31,2
19,48,1
19,136,1
19,144,1
19,227,2
19,413,1
19,446,1
19,455,1
19,456,1
19,468,1
19,509,1
19,544,1
19,545,1
19,553,1
19,577,1
19,592,1
19,623,1
19,632,1
19,648,1
19,653,1
19,663,1
19,674,1
19,684,1
19,691,1
19,741,1
19,753,2
19,759,1
19,769,1
19,839,1
19,992,1
19,1017,1
19,1225,1
19,1329,1
19,1367,1
19,1386,1
19,1407,1
19,1421,1
19,1427,1
19,1498,1
19,1688,1
19,1711,1
19,1721,1
19,1735,1
19,1738,1
19,1739,1
19,1747,2
19,1753,3
19,1766,1
19,1770,1
19,1777,1
19,1786,1
19,1793,1
19,1799,1
19,1818,2
19,1819,1
19,1820,1
19,1833,1
19,1834,2
19,1835,1
19,1842,1
19,1847,1
19,1859,1
19,1868,4
19,1878,1
19,1886,1
19,1888,1
19,1890,1
19,1891,1
19,1896,1
19,1904,1
19,1922,1
19,1925,1
19,1940,1
19,1953,1
19,1960,1
19,1966,1
19,1985,1
19,1997,1
19,2011,2
19,2022,1
19,2034,1
19,2039,1
19,2056,1
19,2065,1
19,2067,1
19,2070,1
19,2077,3
19,2078,1
19,2093,1
19,2097,1
19,2108,1
19,2109,1
19,2126,1
19,2153,1
19,2155,1
19,2173,1
19,2190,1
19,2197,1
19,2206,2
19,2221,2
19,2228,1
19,2244,1
19,2251,1
19,2254,1
19,2271,1
19,2297,1
19,2323,1
19,2334,1
19,2335,1
19,2351,1
19,2352,1
19,2366,1
19,2371,3
19,2377,2
19,2378,1
19,2379,1
19,2385,1
19,2390,1
19,2397,2
19,2398,1
19,2406,1
19,2412,1
19,2419,1
19,2421,2
19,2423,1
19,2435,1
19,2456,1
19,2474,1
19,2479,1
19,2490,2
19,2506,1
19,2511,2
19,2527,1
19,2537,2
19,2539,1
19,2540,1
19,2555,1
19,2562,1
19,2576,1
19,2577,1
19,2581,1
19,2584,1
19,2593,1
19,2595,1
19,2603,1
19,2610,1
19,2613,1
19,2622,3
19,2624,1
19,2628,1
19,2634,1
19,2635,1
19,2644,1
19,2654,1
19,2660,1
19,2793,1
19,3052,1
19,3069,1
19,3097,1
19,3176,1
19,3177,1
19,3202,1
19,3215,1
19,3237,1
19,3267,2
19,3279,2
19,3299,1
19,3300,1
19,3368,1
19,3380,1
19,3431,1
19,3540,1
19,3554,1
19,3558,1
19,3582,2
19,3666,1
19,3962,1
19,4135,1
19,5386,1
19,5401,1
19,5435,1
19,5504,1
19,5653,1
19,5830,2
19,5896,1
19,5915,1
19,5918,1
19,5926,1
19,6028,1
19,6041,1
19,6188,1
19,6341,1
19,6356,1
19,6400,1
19,6434,1
19,6459,1
19,6467,1
19,6490,1
19,6501,1
19,6539,1
19,6572,1
19,6588,1
19,6603,1
19,6617,1
19,6715,1
19,6742,1
19,6780,1
19,7059,1
19,7108,1
19,7130,1
19,7473,1
19,7590,1
19,7696,1
19,7866,1
19,8612,1
19,8834,1
19,8851,1
19,8942,1
19,9004,1
19,9043,1
19,9134,1
19,9157,1
19,9166,1
19,9546,1
19,9564,1
19,9988,1
19,10046,1
19,10053,1
19,10242,1
19,10271,1
19,10327,1
19,10430,1
19,10435,1
19,10482,1
19,10499,1
19,10509,1
19,10615,1
19,10637,1
19,10684,1
19,10708,1
19,10751,1
19,10767,1
19,11173,1
19,11509,1
19,11792,1
19,11918,1
19,12241,1
19,12399,1
19,12428,1
19,12489,1
19,12516,1
19,12775,1
19,12800,1
19,12807,1
19,12939,1
19,13011,1
19,13692,1
19,13832,1
19,13981,1
19,14305,1
19,14326,1
19,14390,1
19,14424,1
19,14452,1
19,14467,1
19,14718,1
19,14765,1
19,14854,2
19,15458,1
19,15781,1
20,40,1
20,258,1
20,300,1
20,353,1
20,672,1
20,854,1
20,1211,1
20,1228,1
20,1257,1
20,1465,1
20,1631,1
20,1861,1
20,3523,1
20,3902,1
20,4029,1
20,4034,1
20,4148,1
20,4697,1
20,4881,1
20,6531,1
20,8531,1
20,9171,1
20,10483,1
20,10841,1
20,13034,1
20,13075,1
20,13125,1
20,13205,1
20,13277,1
20,13642,1
20,13650,2
20,13676,1
20,13753,1
20,13760,1
20,13819,1
20,13832,1
20,14487,1
20,14630,1
21,40,1
21,116,1
21,366,1
21,672,2
21,1103,1
21,1109,1
21,1235,1
21,2438,1
21,3351,1
21,3369,1
21,3622,1
21,3647,1
21,3673,1
21,3738,1
21,3742,1
21,3743,1
21,3901,1
21,3921,1
21,3926,1
21,3928,1
21,3941,1
21,3949,1
21,3952,1
21,3990,1
21,3998,1
21,4034,1
21,4045,1
21,4046,1
21,4099,1
21,4105,1
21,4120,1
21,4130,1
21,4157,1
21,4711,1
21,5339,1
21,5423,1
21,5681,1
21,5727,1
21,6770,1
21,8634,1
21,10418,1
21,10578,1
21,11862,1
21,12818,1
21,12900,1
21,12997,1
21,13003,1
21,13034,1
21,13075,1
21,13090,1
21,13125,1
21,13148,1
21,13494,1
21,13676,1
21,13688,1
21,13692,1
21,13815,1
21,13832,2
21,13866,1
21,14833,1
22,48,1
22,374,1
22,606,1
22,732,1
22,735,1
22,753,2
22,802,1
22,823,1
22,1004,1
22,1240,1
22,1446,1
22,1656,1
22,1682,1
22,1733,1
22,1736,1
22,1739,1
22,1759,1
22,1795,1
22,1834,1
22,1838,1
22,1865,1
22,1868,1
22,1871,1
22,1891,1
22,1964,2
22,1992,1
22,2006,1
22,2007,2
22,2034,1
22,2082,1
22,2100,1
22,2109,1
22,2117,1
22,2121,1
22,2144,1
22,2149,1
22,2171,1
22,2172,1
22,2212,1
22,2213,1
22,2218,1
22,2228,1
22,2231,1
22,2265,1
22,2279,1
22,2284,1
22,2286,1
22,2340,1
22,2345,2
22,2346,2
22,2350,1
22,2377,1
22,2395,1
22,2465,1
22,2482,1
22,2490,1
22,2505,1
22,2524,1
22,2540,1
22,2547,2
22,2552,1
22,2586,1
22,2594,1
22,2606,1
22,2610,2
22,2624,1
22,2637,1
22,2643,1
22,3152,1
22,3196,1
22,3237,1
22,3250,1
22,3269,1
22,3280,1
22,3300,1
22,3304,1
22,3321,2
22,3472,1
22,3603,1
22,4351,1
22,4692,1
22,5482,1
22,5868,1
22,5878,1
22,5896,1
22,6149,1
22,6165,1
22,6189,1
22,6242,1
22,6328,1
22,6447,1
22,6466,1
22,6570,1
22,6633,1
22,6653,1
22,6792,1
22,7690,1
22,9137,1
22,9332,1
22,9955,1
22,10076,1
22,10081,1
22,10105,1
22,10418,1
22,10531,1
22,10541,1
22,10573,1
22,10647,1
22,10759,1
22,10810,1
22,11137,1
22,11289,1
22,11716,1
22,11867,1
22,12706,1
22,12775,1
22,12785,1
22,12788,1
22,13665,1
22,14271,1
22,14435,1
22,14476,1
22,14697,1
22,14767,1
23,13115,1
23,13772,1
24,37,1
24,227,1
24,330,1
24,491,1
24,613,1
24,753,1
24,880,1
24,918,1
24,992,1
24,1317,1
24,1411,1
24,1730,1
24,1758,1
24,1838,1
24,1907,1
24,1924,1
24,1945,1
24,1968,1
24,2010,1
24,2036,1
24,2047,1
24,2155,1
24,2173,2
24,2174,1
