src trg w
1072 1109 1
7282 1109 1
13298 1109 1
744 1109 1
116 1109 4
193 1109 1
808 1109 1
906 1109 3
187 1116 8
12974 1116 18
13221 1116 7
13729 1116 5
13354 1116 7
93 1116 2
906 1116 3
943 1116 1
1109 1116 2
13331 1123 1
1690 1123 2
12916 1123 3
12951 1123 3
13039 1123 4
14 1123 1
12032 1172 1
280 1172 1
1073 1172 1
12608 1177 1
1448 1177 8
13354 1180 3
18 1180 2
584 1180 1
13345 1180 1
92 1180 1
193 1180 1
279 1180 1
844 1180 1
966 1180 1
1024 1180 1
1025 1180 1
1109 1180 1
1169 1271 2
275 1465 9
278 1465 5
4638 1465 1
15011 1465 1
187 1465 5
1235 1649 8
13222 1649 4
100 1649 7
1555 1649 1
4879 1708 1
13672 1708 3
13794 1708 1
13121 1708 1
13663 1708 1
906 1708 1
1374 1708 1
1623 1708 1
12983 1708 1
12039 1708 1
13040 1708 1
13134 1708 1
13166 1708 1
13332 1708 1
13771 1708 1
13829 1708 1
948 1708 1
12700 1708 1
12997 1708 1
8924 1708 1
5961 1708 1
12479 1708 1
13787 1708 1
5566 1708 1
12856 1708 1
5612 1708 1
12677 1708 1
11941 1708 1
9962 1708 1
11905 1708 1
12798 1708 1
13362 1708 1
13625 1708 1
13449 1708 1
23 2723 1
7654 2870 1
5818 2870 1
1296 2870 2
2958 3048 3
2970 3048 2
9395 3048 1
765 3048 4
9774 3048 1
2975 3048 2
12955 3048 1
13039 3048 1
8192 3048 1
13044 3048 1
13309 3048 1
13332 3048 1
8924 3048 1
574 3048 1
2905 3048 1
3399 3048 1
2874 3048 1
3931 3642 11
3653 3642 4
3292 3696 2
8153 3965 2
3896 4022 9
7231 4291 18
4358 4291 5
14648 4291 5
5681 4291 1
9930 4291 1
4146 4355 1
9768 4355 1
4223 4355 1
4313 4355 1
4275 4355 1
4583 4355 1
8181 4355 1
8998 4355 1
9036 4355 1
9302 4355 1
15453 4355 2
9595 4355 1
4293 4355 1
8705 4355 1
15717 4355 1
3655 4712 1
5978 4712 1
3112 4712 1
2448 4712 1
5784 4712 1
14230 4712 1
4277 4712 1
15358 4712 1
13097 4717 5
13728 4717 3
5537 4717 2
13041 4717 2
8691 4717 1
13647 4717 2
5663 4717 1
5340 4717 1
13171 4717 1
7360 4717 1
8287 4717 1
14049 4717 1
4058 4717 1
4137 4717 1
4722 4717 1
720 4717 1
5612 4717 1
10032 4717 1
14714 4717 1
5658 4717 1
6534 4717 1
4753 4717 1
10467 4717 1
12877 4717 1
7970 4717 1
5460 4717 1
840 4717 1
5674 4722 2
13147 4722 1
8691 4722 1
5663 4722 2
5640 4722 1
13565 4722 1
5381 4722 2
5429 4722 2
7360 4722 1
13189 4722 1
5459 4722 1
6478 4722 1
12062 4722 1
707 4722 1
1574 4722 1
4157 5050 12
3479 5429 1
4770 5429 1
5330 5508 5
5245 5508 1
289 5508 1
15419 6073 1
6385 6073 1
1706 6073 4
11373 6073 1
1334 6073 1
3601 6073 1
6451 6073 4
13254 6073 1
965 6073 1
7619 6073 1
2532 6073 3
6587 6073 1
6663 6073 2
9015 6073 1
1523 6073 1
5904 6073 1
6951 6073 1
851 6073 1
874 6073 1
984 6073 1
1146 6073 1
2241 6073 1
3636 6073 1
4839 6073 1
5974 6073 4
6652 6539 1
6526 6539 1
11796 6754 1
13254 6754 1
9369 6754 1
6587 6754 1
7687 6754 2
1523 6754 2
1540 6754 1
2778 6754 1
3221 6754 1
5443 6754 1
5699 6754 1
5974 6754 3
6073 6754 1
6258 6754 2
6598 6754 3
6490 7360 1
8691 7360 1
7338 7360 1
9288 7360 1
5663 7360 1
7488 7360 1
3101 7360 1
2024 7360 1
2911 7360 1
3087 7360 1
3227 7360 1
5346 7360 1
6461 7360 1
6512 7360 1
15486 7380 1
6617 7380 1
8691 7380 1
7385 7380 1
6177 7380 1
7103 7380 1
388 7380 1
5298 7380 1
7001 7380 1
7792 7380 1
8850 7380 1
15453 7380 1
1565 7380 1
6810 7380 1
5770 7380 1
5204 7380 1
5240 7380 1
7389 7380 1
4141 7380 1
15443 7380 1
7349 7380 1
7383 7380 1
11778 7380 1
4242 7380 1
7076 7380 1
8466 8050 6
2668 8050 1
11187 8050 1
12531 8050 2
919 8050 1
848 8050 1
989 8050 1
2183 8050 1
4886 8050 1
855 8192 1
8483 8728 6
8698 8728 3
5102 8728 1
6073 8728 2
6258 8728 2
9651 8728 1
15453 8728 1
8842 8728 3
4854 8728 1
11663 8728 2
1873 8728 1
5394 8728 1
11482 8728 1
8171 8728 1
9976 8728 2
8436 8728 1
8156 8728 1
11557 8728 1
8866 8728 1
7996 8728 1
11567 8728 1
8876 8728 1
13264 8728 1
9447 8728 1
5156 8728 1
5336 8728 1
4780 8728 1
1185 8924 1
4954 9774 1
5813 9774 1
8413 9774 1
9730 9774 1
1144 10066 1
3386 10066 1
10116 10066 1
11313 10066 2
10762 10066 3
2760 10066 1
2885 10066 1
5413 10066 1
6429 10066 1
6544 10066 1
8055 10066 1
8899 10286 1
10668 10286 4
10650 10286 3
2162 10286 1
10039 10286 1
10072 10286 2
11823 10286 1
10599 10286 3
14861 10286 1
13352 10286 1
72 10286 1
8937 10286 1
9964 10286 1
10066 10286 1
9940 10286 1
10144 10286 1
13185 10286 1
15384 10286 1
549 10286 1
10723 10286 2
13991 10286 1
11883 10286 1
1226 10286 1
5914 10815 1
9957 10815 4
3447 10815 1
883 10815 1
11728 10815 1
5657 10815 1
15466 10815 1
2534 10815 1
14943 10815 1
10286 10815 1
14218 10815 1
10249 10815 1
11893 11024 40
10718 11024 37
4347 11132 1
7512 11132 1
991 11132 1
4575 11132 1
2096 11132 1
6008 11132 1
2627 11132 1
306 11132 1
11617 11132 2
10063 11132 1
6697 11132 1
11226 11132 1
6497 11132 1
6512 11132 1
7071 11132 1
13235 11132 1
10316 11679 1
10373 11679 1
1279 11679 1
5746 11679 1
11823 11679 1
10009 11679 1
10795 11679 1
11548 11679 1
14911 11679 1
8704 11679 2
10924 11679 2
15646 11679 1
10071 11679 1
4141 11679 1
11662 11679 1
5695 11679 1
2507 11679 1
8396 11679 1
1178 11679 1
11074 11679 1
8739 11679 1
10930 11679 1
11645 11812 10
1462 11812 1
7843 11812 1
7857 11812 1
15176 12234 1
12471 12234 2
13373 12234 1
13731 12234 1
1054 12234 1
1649 12234 1
12998 12234 1
13051 12234 1
12827 12234 1
12778 12234 1
12442 12234 1
12875 12234 1
12092 12234 1
13486 12234 1
12345 12234 1
12454 12478 28
12166 12478 2
12325 12478 4
12500 12517 26
12099 12742 6
12201 12742 5
12655 12742 8
275 12892 16
13712 12892 23
1465 12892 10
1465 12902 6
12892 12902 6
12904 12902 1
12966 12902 2
13023 12902 2
13370 12902 3
13051 12902 5
13222 12904 1
13826 12904 2
3380 12904 1
10681 12904 2
13302 12904 1
13 12904 3
130 12904 1
1024 12904 1
1555 12904 1
12892 12904 4
1560 12933 3
13161 12933 3
92 12933 1
13805 12938 7
13109 12951 15
13056 12951 37
13783 12951 6
13 12951 10
808 12951 5
1116 12951 6
1546 12951 3
1690 12951 4
7935 12951 8
12916 12951 3
1235 12959 12
13662 12971 11
13825 12971 14
943 12971 1
1116 12971 4
1555 12971 2
13298 12983 1
1109 12983 2
12904 12983 2
13203 12994 1
12963 12994 3
13046 12994 8
13246 12994 1
13323 12994 3
13335 12994 8
13366 12994 2
13804 12994 2
13030 12994 2
852 12994 2
13200 12994 2
1336 12994 1
67 12994 1
6037 12994 1
12985 12994 1
13176 12994 2
12915 12994 1
1128 12994 1
13815 12997 6
906 12997 2
1171 12997 6
12983 12997 3
13855 12997 3
999 12997 1
6828 12997 1
12844 12997 1
13166 12997 2
948 12997 1
6560 12998 1
14947 13004 1
5328 13004 1
12966 13004 1
13768 13004 5
13842 13004 4
13860 13004 4
117 13004 1
278 13010 6
1465 13010 8
12892 13023 5
12955 13023 3
12966 13023 1
13010 13030 3
1025 13030 1
1253 13030 1
12966 13030 1
13023 13030 3
13370 13030 3
13648 13030 3
13051 13030 3
12902 13030 3
1061 13030 2
1583 13030 1
13018 13030 1
13010 13044 8
13013 13044 14
9663 13044 1
92 13044 1
1546 13044 1
12892 13044 8
12955 13044 3
13370 13044 2
13051 13044 5
12902 13044 5
1016 13044 1
1239 13044 9
13030 13044 3
300 13075 3
13815 13075 4
13090 13075 4
13159 13075 3
13222 13075 1
116 13075 4
808 13075 1
906 13075 1
1109 13075 2
2627 13075 1
3645 13075 1
7935 13075 3
12983 13075 2
13023 13075 1
14987 13081 1
13631 13081 2
808 13081 2
1546 13081 1
1568 13081 1
13075 13081 1
13855 13081 2
831 13081 1
999 13081 1
1624 13081 1
13651 13081 1
1103 13081 1
13018 13081 2
13030 13081 1
13254 13081 1
13735 13081 1
12997 13081 1
13278 13081 2
13742 13081 1
11291 13081 1
13244 13081 1
931 13081 1
1122 13081 1
1181 13081 1
12985 13081 1
13218 13081 1
1128 13081 1
13016 13081 1
10371 13081 1
13810 13081 1
1696 13081 1
2590 13081 1
13175 13081 1
923 13081 1
1179 13086 5
12932 13086 5
13221 13086 7
92 13086 1
966 13086 2
1180 13086 2
1495 13086 2
1555 13086 1
1650 13086 1
12904 13086 1
13084 13117 6
13108 13117 3
13773 13131 5
304 13131 3
5161 13131 1
12697 13131 2
5524 13143 1
708 13143 1
1088 13143 1
1116 13143 1
13247 13143 1
13707 13143 1
5441 13143 1
13051 13143 1
1239 13143 1
13044 13143 2
3910 13143 1
10803 13143 1
2717 13143 1
5491 13143 1
8064 13143 1
12662 13143 1
13386 13143 1
13815 13159 8
6152 13159 1
12159 13159 1
13090 13159 12
13634 13161 4
13236 13166 1
13753 13166 8
92 13166 1
844 13166 2
1107 13166 2
1180 13166 3
1495 13166 2
1555 13166 1
12983 13166 4
13086 13166 9
13281 13166 6
13650 13166 9
1103 13166 2
6138 13166 1
6412 13166 1
13652 13226 6
13052 13226 3
13027 13226 2
1165 13226 1
12040 13226 1
13245 13226 1
1239 13226 1
5452 13226 1
13735 13226 1
12995 13226 2
13129 13226 1
12967 13226 1
2533 13226 1
76 13226 1
4138 13226 1
4309 13226 1
5298 13226 1
13787 13226 1
3495 13226 1
12856 13226 1
2478 13226 1
8455 13226 1
13102 13226 8
13265 13226 2
5542 13226 1
9081 13226 1
11482 13226 1
6085 13226 1
12900 13235 1
12955 13235 1
13023 13235 1
13075 13235 1
13650 13235 1
10253 13235 1
13051 13235 1
1239 13235 1
1724 13235 1
13030 13235 1
13044 13235 1
13309 13235 1
10072 13235 1
13742 13235 1
1092 13235 1
4294 13235 1
9348 13235 1
13081 13235 1
857 13235 1
1091 13235 1
13154 13235 1
8272 13245 1
844 13245 1
12904 13245 1
13023 13245 2
13067 13245 2
13370 13245 2
2833 13247 1
11319 13247 1
12892 13247 4
12955 13247 3
13023 13247 3
13642 13253 13
13003 13254 5
13204 13254 1
13783 13254 5
18 13254 3
808 13254 2
1253 13254 1
1546 13254 2
1690 13254 2
12951 13254 5
13027 13254 3
297 13254 1
93 13278 1
706 13278 1
808 13278 1
12904 13278 1
12955 13278 2
13692 13278 3
13866 13278 1
13051 13278 2
344 13278 1
1165 13278 1
1215 13278 1
13030 13278 1
487 13278 1
852 13278 1
2226 13278 1
9957 13278 1
13034 13282 13
13826 13309 3
9774 13309 1
7584 13309 1
966 13309 1
3696 13309 1
12904 13309 1
12966 13309 1
13023 13309 1
13366 13309 1
13370 13309 1
989 13309 1
12722 13309 1
8192 13309 1
12902 13309 3
13245 13309 2
760 13309 1
13030 13309 2
13044 13309 2
13096 13323 4
129 13323 2
12955 13323 3
12963 13323 2
13015 13323 9
13023 13323 2
13155 13323 3
12899 13333 18
13678 13333 30
13276 13333 8
13850 13349 5
13204 13349 1
122 13349 1
1584 13349 2
13379 13349 4
1229 13349 1
1253 13349 1
1684 13361 1
13195 13361 13
13236 13361 1
187 13370 4
966 13370 1
1088 13370 1
1495 13370 1
5559 13370 1
12892 13370 3
12966 13370 3
13023 13370 3
13043 13375 3
1584 13375 2
13349 13375 2
989 13375 1
6828 13375 1
5640 13375 2
8529 13375 2
1135 13375 2
1056 13375 1
1128 13375 2
11494 13375 1
2670 13375 1
1094 13375 1
90 13375 1
3718 13375 1
6113 13375 1
933 13375 1
923 13375 1
12897 13375 2
13081 13375 1
70 13375 2
195 13375 1
235 13375 1
1120 13375 1
909 13376 1
4761 13376 1
1085 13376 1
848 13376 1
13044 13376 1
13742 13376 1
12905 13376 1
13365 13376 1
1160 13376 1
4759 13376 1
5510 13376 1
6512 13376 1
9216 13376 1
13094 13376 1
13256 13376 1
14606 13376 1
10320 13376 1
986 13376 1
6440 13376 1
1141 13376 1
5249 13376 1
13243 13376 1
1094 13376 1
914 13376 1
5282 13376 1
857 13376 1
3932 13486 1
4824 13486 1
5948 13486 1
1135 13486 1
7852 13486 1
12195 13486 3
6431 13486 1
7286 13486 1
7505 13486 1
9410 13486 1
13405 13486 1
13548 13486 1
12035 13486 2
12604 13486 1
13136 13486 1
3573 13486 1
13694 13631 17
1252 13631 4
13157 13631 2
1235 13648 6
12959 13648 7
13222 13648 3
13662 13648 7
13826 13648 6
13331 13648 1
1649 13648 3
5559 13648 1
12971 13648 4
13148 13648 1
13133 13673 11
13236 13673 1
13676 13680 22
13813 13707 43
12943 13707 10
13096 13707 10
92 13707 1
844 13707 2
1180 13707 2
1586 13707 1
1650 13707 1
12963 13707 3
13015 13707 10
13046 13707 8
13148 13707 1
13323 13707 5
13335 13707 6
13698 13707 6
13382 13815 5
6161 13815 1
6571 13815 1
9264 13815 1
13065 13822 5
1334 13822 4
12993 13822 7
13242 13822 3
13325 13822 6
13835 13822 11
13156 13822 2
53 13822 1
750 13822 3
1003 13822 1
1375 13822 1
10326 13822 1
13122 13822 1
13213 13822 1
13352 13822 3
13638 13860 34
13672 13860 9
13863 13860 15
13052 13860 9
5850 14208 1
6266 14208 1
15616 15481 16
4223 15481 1
14648 15791 3
14208 15791 2
7598 15791 1
11443 15791 1
11582 15791 1
11635 15791 1
14641 15791 3
14759 15791 2
6478 15791 1
8687 15791 1
4679 15791 1
11280 15791 1
15416 15791 1
6071 15791 1
6662 15791 1
12611 15791 1
15804 15791 1
959 15791 1
9498 15791 1
14334 15791 2
15181 15791 1
15675 15791 1
2700 15791 1
7816 15791 1
15547 15791 1
11750 15791 1
11527 15791 1
8368 15791 1
15457 15791 1
4176 15791 1
4279 15791 1
14912 15791 1
15431 15791 1
13818 1560 6
1462 1560 2
109 1560 1
186 1560 1
909 1560 2
1153 1560 1
1162 1560 5
1278 1560 1
1556 1560 4
717 2694 1
2686 2694 1
2796 2694 4
3054 2694 4
3140 2694 3
5831 2694 1
2687 2694 1
1022 2694 1
2674 2694 1
3122 2897 1
470 2897 2
11894 2897 1
13219 2897 1
5769 2897 1
627 2897 1
13263 2897 1
427 2897 1
2694 2897 1
2852 2897 1
2884 2897 1
2911 2897 1
3024 2897 1
3089 2897 1
3111 2897 1
6461 2897 1
11461 2897 1
546 2897 2
8343 2897 1
3056 2897 1
8253 2897 1
2853 2897 1
386 2911 7
15247 2911 1
2064 2911 2
2765 2911 1
13742 2911 1
6837 2911 1
2024 2911 2
2746 2911 1
3924 3947 8
3663 3947 5
3715 3947 16
295 3979 1
1473 3979 1
3978 4882 8
5385 4882 3
5643 4882 2
3425 4882 1
5312 4882 2
4030 4882 4
9151 4882 1
9170 4882 1
11370 4882 1
12888 4882 1
9411 4882 1
5510 4882 1
8975 4882 1
14568 4882 1
5566 4882 1
4069 4882 1
10012 4882 1
12045 4882 1
12088 4882 1
251 4882 1
7912 6575 3
5834 6575 1
2408 6575 2
5571 6575 2
5567 6575 1
7687 6575 4
1983 6575 1
508 6575 4
4839 6575 1
5979 6575 1
6258 6575 2
6799 6575 1
7598 6575 1
8340 6575 1
3161 6575 1
5720 6575 1
7628 6575 1
7917 6575 1
1718 6575 1
3572 6575 2
7440 6575 1
3109 6575 1
4534 6575 1
6118 6575 1
5394 6575 1
4089 6575 1
5772 6575 1
5353 6575 1
13485 6575 1
2857 6575 1
5578 6575 1
5935 6575 2
5515 8298 1
10395 8298 1
12630 8298 1
10018 8298 1
15646 8298 1
8226 8298 1
6344 8298 1
14886 8298 1
15565 8298 1
9861 8298 2
11510 8298 1
3531 8298 1
15217 8298 1
1362 8298 1
6890 8298 1
6901 8298 1
6998 8298 1
7407 8298 1
7901 8298 1
8038 8298 1
8225 8298 1
8265 8298 1
11493 11461 10
11705 11461 1
11823 11461 1
4604 11461 1
10528 11461 8
10805 11461 6
11402 11461 1
12938 12907 13
1192 12907 3
1270 12907 2
1462 13121 3
909 13121 2
1162 13121 2
1560 13121 20
13634 13121 9
13863 13787 7
12998 13787 2
13692 13787 4
13772 13787 3
13860 13787 5
13647 13787 8
13172 13787 1
1075 13787 1
13140 13787 1
13742 13787 2
5681 13787 1
10284 13787 1
13089 13787 1
13176 13787 1
28 13787 1
869 13787 1
971 13787 1
13322 13787 1
7609 114 1
7348 114 1
1292 114 1
5926 114 1
6490 114 1
6515 114 1
2022 114 1
7559 114 1
223 114 1
790 114 1
1833 114 1
2634 114 1
10651 114 1
795 114 1
3387 114 1
6547 114 1
6420 114 1
1995 237 2
5700 237 1
6098 237 1
6490 237 1
6976 237 1
7810 237 1
13761 237 1
4940 237 1
363 237 1
2065 237 1
3261 237 1
6188 237 1
7987 237 1
1419 237 1
7654 254 1
26 254 2
6285 419 1
354 419 2
13775 419 5
7810 476 1
11393 539 1
10308 539 1
6568 660 1
6683 660 1
7639 660 1
6386 660 1
12239 660 1
409 660 2
6371 660 1
6526 660 1
6539 660 1
11828 660 1
872 660 1
3013 660 1
3123 660 3
3131 660 1
5804 660 1
6262 660 1
6961 660 1
7519 660 1
14248 660 1
12858 660 1
198 660 1
13090 706 4
13221 706 3
13783 706 2
6156 706 1
6824 706 1
92 706 1
93 706 2
193 706 2
699 706 1
12918 709 2
1304 709 4
13737 709 4
13835 709 7
841 709 3
936 709 2
72 709 1
1104 863 2
138 863 2
13241 863 1
12901 863 2
14265 863 1
1623 863 1
299 863 1
2902 863 1
12094 863 1
996 863 1
489 922 8
908 922 3
2867 998 1
14888 998 1
6331 998 1
9183 998 1
3305 998 1
254 998 1
8669 998 1
2157 998 1
6685 998 1
574 998 1
670 998 1
987 998 2
318 1019 1
842 1019 1
12948 1148 4
13315 1148 3
174 1148 1
318 1148 1
856 1148 1
1019 1148 1
4208 1159 1
4315 1159 1
1010 1159 3
1010 1168 10
1155 1168 22
1201 1168 14
1547 1168 21
13151 1168 26
13239 1168 24
13722 1168 18
13775 1168 15
1021 1168 12
9264 1389 1
313 1517 1
2383 1517 1
4145 1517 1
11932 1517 1
12013 1517 1
11970 1517 1
407 1517 1
1584 1534 1
274 1534 1
4801 1534 1
5419 1534 2
6515 1534 1
3294 1534 1
301 1534 1
13761 1534 2
2634 1534 1
2939 1534 1
5512 1534 1
4793 1534 1
3738 1534 1
5711 1534 1
3894 1534 1
114 1534 1
2751 1534 1
5276 1534 2
9119 1534 1
9341 1534 1
13094 1534 3
6583 1534 1
12856 1534 1
1189 1534 1
9567 1540 1
7810 1540 1
5952 1540 1
5468 1761 2
226 1761 5
3386 1761 2
8838 1761 1
984 1761 1
998 1761 2
1418 1803 6
7840 1803 1
2220 1803 6
2528 1803 7
16 1803 3
2272 1833 3
5924 1833 1
2647 1833 2
6482 1928 1
9206 1928 1
8050 1928 1
5278 1928 1
1776 1928 1
9522 2232 1
2401 2232 2
2516 2232 1
1325 2232 1
1355 2232 1
1773 2232 1
2148 2232 1
3098 2232 1
3145 2232 1
1756 2232 1
4294 2232 1
5340 2232 1
2533 2232 1
6850 2232 1
14364 2232 1
10340 2232 1
13978 2232 1
6132 2481 1
3449 2481 1
5807 2481 1
5883 2481 1
2205 2481 1
3101 2481 2
7103 2481 1
241 2481 2
1550 2481 1
1970 2481 2
1825 2634 1
2655 2634 4
2134 2634 3
2858 2674 1
471 2674 2
3143 2674 1
2968 2674 1
3135 2674 2
3140 2674 1
404 2674 2
742 2674 2
574 2701 1
2674 2701 1
14532 2860 1
10234 2860 1
481 2860 2
548 2860 2
998 2860 1
5821 3200 3
3460 3219 1
5462 3219 1
14074 3219 1
15796 3219 1
2950 3219 1
3129 3219 1
3459 3219 1
8767 3219 1
10264 3219 2
14759 3219 1
15452 3219 1
5044 3219 1
8283 3219 1
2041 3376 1
3137 3376 1
2709 3463 2
7540 3463 1
7797 3463 1
6710 3463 1
2823 3463 2
827 3469 4
6521 3469 1
7363 3469 1
7596 3469 1
6499 3469 1
7310 3469 1
539 3469 1
13516 3631 1
4918 3631 2
11537 3631 1
539 3631 1
4004 3931 10
3751 3931 23
4019 4113 67
4068 4113 65
4635 4196 5
9216 4211 1
10727 4211 1
14744 4211 2
15611 4211 1
15630 4211 1
4540 4211 1
6468 4211 1
14247 4211 1
9480 4211 1
15655 4211 1
3828 4211 1
7210 4492 7
4619 4492 2
4185 4492 6
4473 4492 2
4512 4492 1
3834 4492 3
3835 4492 1
829 4492 1
4440 4492 1
4571 4492 2
4637 4492 1
13907 4492 1
4617 4492 1
4534 4492 1
13265 4492 1
4469 4492 1
6505 4492 1
14107 4492 1
11973 4492 1
12877 4492 1
4464 4492 2
4598 4492 1
4242 4492 4
4463 4492 2
4539 4492 1
4502 4492 1
10385 4492 1
4187 4492 1
4628 4492 1
5554 5051 1
4959 5088 2
3931 5088 6
6147 5088 1
11777 5088 1
131 5088 1
5512 5088 1
6477 5088 1
6674 5088 1
7694 5088 1
6860 5088 1
3129 5088 1
5447 5088 1
5737 5088 2
5900 5088 1
10031 5088 1
11624 5088 1
4096 5088 2
11668 5088 1
5770 5088 1
14340 5088 1
8442 5088 1
5759 5088 1
7404 5088 1
13103 5104 1
4918 5104 1
3701 5104 1
5266 5104 1
569 5104 1
508 5104 1
796 5104 1
2911 5104 1
3699 5104 2
4741 5104 1
4868 5104 1
4895 5104 1
4826 5104 1
10042 5104 1
276 5239 1
4455 5239 1
4149 5350 2
668 5658 2
5640 5658 1
117 5658 1
4934 5658 1
5429 5658 2
5499 5658 1
13948 5658 1
5749 5658 1
4139 5667 2
4059 5667 4
8181 5667 1
12925 5667 1
1440 5667 1
5743 5667 1
12915 5667 1
5647 5667 1
3572 5667 1
12994 5667 1
5216 5667 1
12772 5667 1
1612 5667 1
15198 5667 1
3660 5667 1
897 5667 1
5410 5667 1
12798 5667 1
8926 5667 1
12129 5667 1
5701 5667 1
755 5667 1
11972 5667 1
5292 5667 1
6430 5737 1
4896 5737 2
5559 5737 1
5383 5737 2
5462 5737 2
5760 5737 3
6177 5737 1
4277 5737 1
13174 5737 1
1509 5737 1
4758 5737 1
5102 5737 1
5531 5737 2
3653 5772 3
5172 5772 3
6782 5772 1
1652 5772 1
5539 5772 2
11384 5772 1
5499 5772 2
13879 5772 1
2670 5772 1
5770 5772 1
8990 5772 1
5261 5772 1
5542 5772 1
13387 5772 1
1534 5772 1
5657 5772 1
5802 5772 1
5300 5772 1
15837 5772 1
4089 5772 1
5263 5772 1
3677 5772 1
903 5772 1
5063 5772 1
5544 5772 1
6321 5867 2
6540 5867 2
3599 5867 2
5928 5867 1
7488 5867 1
569 5867 2
6685 5867 2
7825 5867 1
220 5867 1
2257 5867 1
5795 5898 1
3336 5898 1
13145 5898 1
1113 5898 1
1246 5898 1
14212 5979 1
15430 5979 1
14663 5979 1
6331 5979 1
254 5979 1
6647 5979 1
7592 5979 1
6486 5979 1
593 5979 1
670 5979 1
998 5979 1
1761 5979 1
2675 5979 1
1409 6132 1
6518 6132 1
1510 6132 1
2601 6132 1
5895 6132 1
6387 6132 1
6520 6132 1
6677 6132 1
13311 6132 1
831 6132 1
5830 6132 1
5811 6271 1
5898 6271 1
1205 6296 1
3112 6296 1
3394 6296 1
13192 6296 1
7802 6296 1
225 6296 1
253 6296 1
3584 6296 1
2012 6296 2
2533 6296 1
3453 6296 1
5803 6296 1
6842 6296 1
11565 6296 1
6670 6324 1
7410 6324 1
2817 6324 3
6452 6324 2
7588 6324 1
7737 6324 1
6621 6324 1
6632 6324 1
1413 6324 1
42 6324 1
6702 6324 1
7794 6324 1
495 6324 1
6284 6324 1
7422 6330 1
7843 6330 1
7846 6330 1
14595 6330 1
2289 6330 2
7846 6331 1
7553 6331 1
6560 6331 1
6165 6331 1
5934 6424 1
5898 6424 1
6271 6424 1
6412 6424 1
1678 6424 1
1810 6424 2
2090 6424 2
6621 6424 1
3277 6424 1
6646 6424 1
67 6424 1
596 6424 1
6522 6424 1
7803 6424 1
8500 6424 1
12985 6424 1
12885 6424 1
1440 6424 1
11545 6424 1
4729 6424 1
5802 6424 1
6407 6424 1
2913 6485 1
2882 6485 4
2570 6485 1
1323 6485 1
1907 6485 1
5408 6485 1
6545 6485 1
10762 6485 1
1704 6485 1
11191 6485 1
11215 6485 1
11233 6485 1
208 6486 1
6326 6486 3
7542 6486 1
4210 6486 1
289 6486 1
825 6486 1
1756 6486 1
1135 6486 1
6053 6576 1
2375 6576 1
9606 6576 1
11676 6576 1
5480 6576 1
6692 6576 1
5512 6576 1
15419 6621 1
6821 6621 1
7089 6621 1
6206 6621 1
7609 6621 1
5863 6621 1
7348 6621 1
6075 6621 1
6613 6621 1
7596 6621 1
13334 6621 1
2243 6621 1
5953 6621 1
6452 6621 3
131 6621 1
253 6621 1
1854 6621 1
6186 6621 1
3046 6635 1
5528 6635 1
6624 6635 1
6680 6635 1
7497 6635 1
6373 6635 1
6525 6635 1
12395 6635 2
3235 6635 1
12667 6635 1
2337 6635 1
6270 6635 1
6383 6647 5
2132 6736 1
3425 6736 1
7368 6736 1
5946 6736 1
7584 6736 1
5839 6736 1
11445 6736 1
2634 6736 1
6003 6736 1
11512 6736 1
1030 6736 1
1632 6736 2
1772 6736 1
3462 6736 2
8511 6736 1
9182 6736 1
9716 6736 1
9779 6736 1
9995 6736 1
10178 6736 1
11427 6736 1
11502 6736 1
11506 6736 1
11807 6736 1
8845 6736 1
5665 6736 1
5076 6736 1
1622 6736 1
11543 6736 1
9976 6736 1
8326 6736 1
1579 6736 1
6482 6757 1
1197 6757 1
2270 6757 1
2401 6757 1
1937 6757 1
6053 6757 1
2166 6757 1
831 6757 1
3472 6757 1
7741 6757 1
2343 6757 1
2658 6757 1
1378 6844 1
1739 6844 1
2445 6844 1
4002 6844 1
5658 6844 1
3496 6844 1
10644 6844 1
15040 6844 1
305 6883 1
2240 6883 1
14844 6883 1
6540 6883 1
5867 6883 1
1378 6935 1
12765 6935 1
3112 6935 1
7528 6954 1
5795 6954 1
7363 6954 1
3336 6954 1
13145 6954 1
13692 6954 1
1113 6954 1
1246 6954 1
1334 6954 1
5441 6954 1
5898 6954 2
6025 6954 1
6330 6954 1
6954 6963 1
14550 6963 1
2154 6963 1
7592 6963 1
15746 6963 1
7433 6963 1
9369 6963 1
3221 6963 1
3532 6963 1
5443 6963 1
5960 6963 1
6068 6963 1
6855 6963 1
12050 7022 1
6126 7022 1
12132 7022 1
3068 7022 1
3216 7022 1
5882 7022 1
6238 7022 1
6644 7022 1
1377 7022 1
5898 7022 1
6271 7022 1
6452 7022 1
12293 7022 1
1810 7022 1
2090 7022 1
6621 7022 1
12818 7022 1
1704 7022 1
7803 7022 1
12180 7022 1
13496 7022 1
13600 7022 1
12885 7022 1
12086 7022 1
11904 7022 1
12092 7022 1
6424 7022 2
12375 7022 1
1553 7022 1
7652 7022 1
13506 7022 1
12645 7022 1
7561 7022 1
4464 7022 1
12388 7022 1
12345 7022 1
12735 7022 1
11901 7022 1
6004 7032 1
13285 7032 1
7609 7032 1
1387 7032 1
2632 7032 1
7909 7032 1
2440 7032 1
3699 7032 1
2232 7032 1
1347 7032 1
1533 7032 1
7553 7071 1
9495 7071 1
7596 7071 1
5839 7071 3
