id name province latitude longitude
2381 2381 FI 11.246102 43.773945
8978 8978 PO 11.026389 43.914165
462 462 PT 10.915974 43.932774
9134 9134 PO 11.112336 43.89743
2501 2501 FI 11.290263 43.80725
14785 14785 LU 10.514635 43.840446
6292 6292 FI 11.27474 43.76798
1768 1768 FI 11.298996 43.965153
9119 9119 PO 11.09376 43.8767
490 490 PT 10.775916 44.1226
13955 13955 LU 10.571251 43.91919
11579 11579 LI 10.456551 43.35209
9350 9350 PO 11.049202 43.886314
8977 8977 PO 11.110974 43.862473
14781 14781 LU 10.360866 43.83604
3864 3864 MS 10.038052 44.03823
4666 4666 MS 10.06861 44.02747
14434 14434 LU 10.232453 43.95659
2681 2681 PT 11.013388 43.891823
7321 7321 FI 11.100946 43.794086
9142 9142 PO 11.082734 43.876114
9100 9100 PI 10.401698 43.714756
11267 11267 PI 10.400214 43.713406
998 998 FI 10.94769 43.72209
1761 1761 FI 10.947368 43.72108
254 254 FI 11.292974 43.723957
10482 10482 LI 10.492222 43.299236
11892 11892 LI 10.32912 43.53753
9989 9989 LI 10.30535 43.546528
10443 10443 LI 10.365156 43.458683
1759 1759 FI 11.273791 43.7633
8973 8973 PO 11.104547 43.86847
9304 9304 PO 11.094425 43.879234
10437 10437 LI 10.242269 42.773335
8929 8929 PO 11.098403 43.872726
14509 14509 PO 11.09582 43.88181
10599 10599 LI 10.318392 42.814457
10870 10870 LI 10.331258 42.814774
8919 8919 PI 10.64159 43.66401786432777
14246 14246 LU 10.445809 44.018513
10564 10564 LI 10.305036 43.551685
14405 14405 LU 10.675722 43.81594
15465 15465 LU 10.234586 44.207596
12498 12498 AR 11.724153 43.332355
11454 11454 LI 10.32498 42.81464
410 410 FI 11.269091 43.99254
1970 1970 FI 11.252551 43.774845
412 412 FI 11.293183 43.67814
10782 10782 LI 10.366932 43.461666
10409 10409 LI 10.409197 43.405834
13768 13768 GR 11.674628 42.657078
3196 3196 FI 11.200683 43.726818
4282 4282 MS 10.098458 44.007835
4604 4604 MS 10.10654 44.00305
11335 11335 LI 10.398549 42.76525
1838 1838 FI 11.132022 43.66733
2261 2261 FI 11.103767 43.672493
9171 9171 PO 11.101594 43.954582
3712 3712 SI 11.332047 43.321606
3107 3107 PT 11.00914 43.90269
12782 12782 AR 11.845958 43.424305
2148 2148 FI 11.255901 43.770607
3728 3728 SI 11.182117 43.42406
2368 2368 FI 11.265384 43.771404
1427 1427 FI 11.266455 43.770527
14500 14500 LU 10.50138 43.843323
15015 15015 LU 10.473464 43.848003
15727 15727 LU 10.51073 43.84525
14760 14760 LU 10.249986 43.864216
14402 14402 LU 10.247941 43.860687
3923 3923 SI 11.782157 43.093075
4942 4942 SI 11.083693 43.12200574117647
5639 5639 SI 11.489537 43.056747
10206 10206 LI 10.378523 42.745174
4839 4839 SI 11.137257 43.475956
10611 10611 LI 10.302202 43.53876
12104 12104 AR 11.567789 43.548073
4080 4080 SI 11.373657 43.486767
7519 7519 FI 11.463028 43.628944
958 958 GR 10.754006 42.92236
976 976 GR 10.755556 42.920452
13732 13732 GR 10.758178 42.922974
2601 2601 FI 11.233811 43.773335
10284 10284 LI 10.51599 43.31339
10300 10300 LI 10.495236 43.298405
11730 11730 LI 10.49351 43.29962
10705 10705 LI 10.49411 43.299168
13310 13310 GR 10.759598 42.921925
2536 2536 FI 11.253488 43.770092
2551 2551 FI 11.246508 43.771744
12650 12650 AR 12.053407 43.540646
13766 13766 GR 11.586204 42.83091
3459 3459 PT 10.794145 44.079845
1914 1914 FI 11.308186 43.754105
375 375 PT 10.91739 43.9204
3949 3949 SI 11.320935 43.322468
5611 5611 SI 11.328003 43.320118
3848 3848 SI 11.331763 43.31543
5062 5062 SI 11.32438 43.3306
5650 5650 SI 11.327225 43.325523
1754 1754 FI 11.235807 43.781796
7079 7079 FI 11.305093 43.756084
248 248 FI 11.34479 43.73061
9389 9389 PO 11.096932 43.88072
1745 1745 FI 11.295391 43.658558
10871 10871 LI 10.519519 43.307102
10426 10426 LI 10.539129 43.17765
1097 1097 GR 10.754167 42.9223
13883 13883 LU 10.222874 43.896065
2813 2813 PT 10.78587 43.989258
15635 15635 LU 10.504847 43.845173
10850 10850 LI 10.198147 42.80527
10027 10027 LI 10.563128 43.162964
2410 2410 FI 11.253121 43.769672
10493 10493 LI 10.509927 42.988407
2539 2539 FI 11.117578 43.80592
3931 3931 SI 11.604734 43.059795
4144 4144 SI 11.618558 43.02797
5239 5239 SI 11.604269 43.059467
3666 3666 SI 11.223803 43.389744
530 530 PT 10.97971 43.849274
8645 8645 PI 10.861155 43.400689048068216
13725 13725 GR 10.999189 42.720833
11893 11893 LI 10.235509 42.742966
13239 13239 GR 10.980489 42.71723
4125 4125 SI 11.148319 43.41099
13327 13327 GR 11.1065 42.783875
13046 13046 GR 11.283834 42.677193
15824 15824 LU 10.246648 43.8993
483 483 PT 10.916281 43.93269
773 773 PT 10.909716 43.929604
2174 2174 FI 10.96839542105263 43.54720478947368
426 426 FI 11.142222 43.536358
1151 1151 GR 10.759453 42.9208
13844 13844 GR 11.11385 42.75902
72 72 GR 10.77303 42.91225
12945 12945 GR 10.736074 42.93013
13104 13104 GR 10.754404 42.92662
934 934 GR 10.759505 42.919613
709 709 GR 10.826249 42.9428
6215 6215 FI 11.143828 43.848057
13006 13006 GR 10.742003 42.92817
14257 14257 LU 10.233167 43.883083
15540 15540 LU 10.17214 43.96061
8931 8931 PO 11.098162 43.881092
803 803 PT 10.994535 43.90983
10081 10081 LI 10.414389 43.40228
11105 11105 LI 10.396624 42.76531
15275 15275 LU 10.23377 43.9585
15692 15692 LU 10.187778 43.938057
7890 7890 FI 10.96667 43.60151
11300 11300 LI 10.346226 43.5891
13772 13772 GR 11.291635 42.599243
2292 2292 FI 11.003199 43.61429
4126 4126 SI 11.300014 43.344578
3601 3601 FI 10.969742 43.60361
3397 3397 FI 10.94837 43.72309
6451 6451 FI 10.967808 43.613552
7687 7687 FI 10.96583 43.58798
1523 1523 FI 10.969311 43.60587
6258 6258 FI 10.968143 43.60028
5952 5952 FI 10.967643 43.607517
5974 5974 FI 10.966879 43.603878
157 157 FI 11.284099 43.78728
2640 2640 FI 11.250833 43.773968
8589 8589 PI 10.848232 43.680356332260935
2984 2984 PT 10.772454 43.883453
695 695 PT 10.913742 43.934868
2675 2675 PT 10.894963 43.812817
2928 2928 PT 10.823951 43.892406
2154 2154 FI 11.266092 43.769302
2283 2283 FI 11.255983 43.771816
9291 9291 PO 11.06798 43.90005
9192 9192 PO 11.048183 43.86067
1899 1899 FI 11.25393 43.77666
14845 14845 LU 10.242115 43.86917
1893 1893 FI 11.311891 43.768147
8989 8989 PO 11.111042 43.867302
7697 7697 FI 11.17059 43.53971
371 371 PT 10.983662 43.873417
15833 15833 LU 10.242134 43.868988
11357 11357 PI 10.397464 43.720074
9329 9329 PO 11.091491 43.87746
3022 3022 PT 10.982594 43.91761
6228 6228 FI 11.178172 43.845886
15643 15643 LU 10.243374 43.85173
4881 4881 SI 11.305977 43.34192
14911 14911 LU 10.41136 44.109955
8961 8961 PO 11.103579 43.89943
9025 9025 PO 11.123508 43.96991
14544 14544 PO 11.143134 44.032913
9412 9412 PO 11.04486 43.89215
9245 9245 PO 11.15863 44.05571
11066 11066 LI 10.422109 43.40063
2304 2304 FI 11.242377 43.778877
9969 9969 LI 10.314068 43.551964
8160 8160 PI 10.8485 43.67941941129182
3081 3081 PT 10.7752 43.8809
14769 14769 LU 10.551841 43.893112
5424 5424 SI 11.327849 43.3244
9137 9137 PO 11.096926 43.86823
2999 2999 PT 10.936686 43.93198
513 513 PT 10.891131 43.81189
10666 10666 LI 10.306005 43.53105
7261 7261 FI 11.162219 43.76519
14137 14137 LU 10.224634 43.894184
753 753 FI 11.286689 43.7898
12051 12051 AR 11.872842 43.455833
3222 3222 FI 11.276656 43.770126
2039 2039 FI 11.208517 43.770325
1431 1431 FI 11.422025 43.770325
9573 9573 PI 10.399109 43.720997
12885 12885 AR 11.631995 43.592026
3558 3558 FI 11.250647 43.77466
12256 12256 AR 11.563092 43.549515
26 26 FI 11.301111 43.65457
2267 2267 FI 11.25404 43.779037
1536 1536 GR 10.98608 42.71074
10415 10415 LI 10.305774 43.53296
11359 11359 PI 10.484605 43.707294
2144 2144 FI 11.224703 43.725597
2402 2402 FI 11.240595 43.757324
4178 4178 MS 10.09691 44.009163
4304 4304 MS 10.100607 44.009308
10653 10653 LI 10.605721 43.16
4171 4171 MS 10.062988 44.072872
7847 7847 FI 11.216383 43.79285
2186 2186 FI 11.472875 43.61584
6490 6490 FI 11.2573 43.777145
11243 11243 PI 10.521389 43.54055082575098
11199 11199 PI 10.397103 43.72082
2514 2514 FI 11.234917 43.535328
13077 13077 GR 10.989076 42.89147
942 942 FI 11.428458 43.63388
2447 2447 FI 11.035233 43.718887
27 27 GR 10.736041 42.8048
13702 13702 GR 10.811436 42.849476
1623 1623 GR 10.815955 42.84308
999 999 GR 10.75136 42.79653
12954 12954 GR 10.815236 42.84111
12452 12452 AR 11.88238 43.463337
5439 5439 SI 11.331867 43.318703
13049 13049 GR 10.945974 42.825333
5736 5736 SI 11.24418 43.289585
12928 12928 GR 10.986503 42.71507
14326 14326 LU 10.31137 44.06626
13650 13650 GR 11.209167 42.436943
5386 5386 SI 11.33258 43.317074
13187 13187 GR 11.112787 42.787693
13322 13322 GR 11.13412 42.55339
3884 3884 MS 10.098048 44.008244
8313 8313 PI 10.414811 43.71416
7240 7240 MS 10.142333 44.056
12506 12506 AR 11.874497 43.3791
10126 10126 LI 10.406503 42.76952
10813 10813 LI 10.344443 42.788593
2253 2253 FI 11.256119 43.77218
12087 12087 AR 11.935489 43.699287
14349 14349 LU 10.247147 43.84811
7225 7225 MS 10.044525 44.05241
10904 10904 LI 10.422178 43.4033
1751 1751 FI 10.909444 43.686386
1935 1935 FI 11.260033 43.764988
7753 7753 FI 10.90173 43.74274
14679 14679 LU 10.192622 43.93302
14854 14854 LU 10.16799 43.95717
11202 11202 PI 10.620072 43.52676242707866
14782 14782 LU 10.536272 43.894405
9525 9525 PI 10.2878 43.635246
512 512 PT 10.819231 43.909424
3135 3135 PT 10.91715 43.93149
13901 13901 LU 10.483799 43.84487
9409 9409 PO 11.027288 43.791912
379 379 PT 10.767197 43.872276
2772 2772 PT 10.789513 43.8964
14034 14034 LU 10.494399 43.832184
14824 14824 LU 10.504202 43.84402
638 638 PT 10.766714 43.885086
8387 8387 PI 10.8497 43.68025760990784
8484 8484 PI 10.840668 43.68050969550936
8780 8780 PI 10.583355 43.56664388190116
8340 8340 PI 10.834769 43.67993262230524
11215 11215 PI 10.847956 43.68002403665934
12769 12769 AR 11.98571 43.27641
8217 8217 PI 10.399 43.70951
2466 2466 FI 11.247813 43.773952
11352 11352 PI 10.403005 43.719917
2634 2634 FI 11.2609 43.77235
1912 1912 FI 11.25049 43.767212
13819 13819 GR 11.505157 42.665024
13668 13668 GR 11.490153 42.62149
14448 14448 LU 10.590606 44.00948
6249 6249 FI 11.276567 43.77513
15068 15068 LU 10.248215169863014 43.86787596438358
1714 1714 FI 11.25339 43.78245
2642 2642 FI 11.285556 43.80079
5818 5818 FI 11.2501 43.77529
4025 4025 SI 11.28892 43.152737
3144 3144 FI 11.268698 43.770466
5958 5958 FI 11.272202 43.763744
5497 5497 SI 11.223622 43.389866
1753 1753 FI 11.25609 43.776966
1446 1446 FI 11.261404 43.764137
6028 6028 FI 11.267955 43.769356
10551 10551 LI 10.378031 42.745808
10597 10597 LI 10.322275 42.814667
11165 11165 PI 10.860395 43.40146000472023
6786 6786 FI 11.272453 43.779163
7418 7418 FI 11.251738467783918 43.77610891767552
2233 2233 FI 11.24451 43.765923
14728 14728 LU 10.230277 43.957848
3266 3266 FI 11.471535 43.61867
538 538 FI 11.301515 43.781166
14988 14988 LU 10.667692 43.85072
14440 14440 LU 10.549519 43.80605
15785 15785 LU 10.474149 43.850845
525 525 FI 11.088036 43.607807
10355 10355 LI 10.43164 43.383816
10816 10816 LI 10.410047 43.402412
11565 11565 LI 10.410479 43.402782
6730 6730 FI 11.150896 43.735092
2153 2153 FI 11.274053 43.770325
2963 2963 PT 10.664167 44.14528
10625 10625 LI 10.678723 43.07848
9008 9008 PO 11.077402 43.90115
14454 14454 LU 10.227734 43.891205
3614 3614 FI 11.255114 43.773407
2540 2540 FI 11.292154 43.80698
13718 13718 GR 11.209658 42.494648
4063 4063 SI 11.311683 43.519043
738 738 PT 10.769211 43.908077
2780 2780 PT 10.931247 44.02946
112 112 FI 11.246667 43.784958
3396 3396 PT 10.89825 43.93469
12884 12884 AR 11.617662 43.475044
5107 5107 SI 11.152751 43.14925
4013 4013 SI 11.152849 43.1491
2251 2251 FI 11.241385 43.75939
2658 2658 FI 11.253152 43.774273
3149 3149 FI 11.268536 43.78513
2105 2105 FI 11.248561 43.770893
10121 10121 LI 10.332817 43.472534
14780 14780 LU 10.248555 43.868988
9766 9766 PI 10.86322 43.401243131425176
6568 6568 FI 11.44156 43.7764
14311 14311 LU 10.3664 44.19228
2388 2388 FI 11.24108 43.5305
10342 10342 LI 10.420538 43.404373
10613 10613 LI 10.409799 43.40569
10412 10412 LI 10.406991 43.40086
6358 6358 FI 11.276293 43.68133
419 419 GR 10.982889 42.71762
13865 13865 GR 10.882117 42.764065
6267 6267 FI 11.275707 43.76557
5845 5845 FI 11.27259 43.78386
10402 10402 LI 10.247509 42.78948
10531 10531 LI 10.245303 42.788334
10733 10733 LI 10.248472 42.79012
10875 10875 LI 10.247944 42.789684
2397 2397 FI 11.259086 43.770546
5452 5452 SI 11.67818 43.07807
2067 2067 FI 11.336779 43.76297
1822 1822 FI 11.262099 43.771667
2441 2441 FI 11.266997 43.770596
2548 2548 FI 11.257245 43.769028
6398 6398 FI 11.467222 43.77059
10271 10271 LI 10.521806 43.25229
1728 1728 FI 11.25963 43.775696
6967 6967 FI 11.235497 43.798904
381 381 FI 11.29908 43.76778
6278 6278 FI 11.17989 43.74628
11234 11234 PI 10.401252 43.71288
1330 1330 FI 11.252704 43.773277
10660 10660 LI 10.323522 42.814453
10845 10845 LI 10.541354 43.095345
7537 7537 FI 11.28068 43.75782
1418 1418 FI 11.443397 43.778145
12744 12744 AR 11.601342 43.7827
3341 3341 FI 11.25442 43.766895
12446 12446 AR 11.648828 43.43659
3425 3425 FI 11.251378 43.77702
10924 10924 LI 10.30654 43.55479
10979 10979 LI 10.305913 43.551655
9940 9940 LI 10.376533 42.77976
10168 10168 LI 10.326999 43.489723
7259 7259 MS 9.869594 44.186028
8430 8430 PI 10.865268 43.68088857769104
398 398 PT 10.916464 43.933277
2788 2788 PT 10.918375 43.929455
8962 8962 PO 11.142426 44.027214
9364 9364 PO 11.05229 43.81139
13713 13713 GR 11.290565 42.735065
1493 1493 FI 11.27285 43.77249
10189 10189 LI 10.539091 43.177456
11756 11756 LI 10.53909 43.10123
7399 7399 FI 10.92276 43.71577
1894 1894 FI 11.240801 43.768982
13733 13733 GR 10.755225 42.922848
13853 13853 GR 10.783535 42.933018
1801 1801 FI 11.244037 43.790157
13717 13717 GR 10.756929 42.92533
13685 13685 GR 10.867584 42.966362
13830 13830 GR 10.759722 42.923927
3746 3746 SI 11.042718 43.46541
2510 2510 FI 11.261425 43.77027
10907 10907 LI 10.244417 42.787727
439 439 FI 11.4374 43.77474
10381 10381 LI 10.53309 43.24604
10394 10394 LI 10.550635 43.249985
10132 10132 LI 10.3031 43.53208
10005 10005 LI 10.200486 42.80559
6419 6419 FI 11.26967 43.78985
3387 3387 FI 11.266425 43.770702
2406 2406 FI 11.267355 43.77065
10655 10655 LI 10.167531 42.788994
12878 12878 AR 11.608328 43.56615
5269 5269 SI 11.042223 43.466087
7270 7270 FI 11.14873 43.850437
1701 1701 GR 11.09069 42.77128
13777 13777 GR 11.586213 42.917057
3554 3554 FI 11.1433 43.814144
10538 10538 LI 10.643264 43.12731
11489 11489 LI 10.491867 42.98964
8605 8605 PI 10.392224 43.723125
8643 8643 PI 10.382964 43.707695
10117 10117 LI 10.313302 43.545246
4826 4826 SI 11.31929 43.32991
1574 1574 GR 11.54019 42.89339
3653 3653 SI 11.603802 43.058804
33 33 GR 11.000742 42.69606
13565 13565 AR 11.657189 43.62011
970 970 GR 11.001058 42.6962
13337 13337 GR 10.98499 42.71653
1543 1543 GR 10.975204 42.723347
10792 10792 LI 10.529539 43.247246
10427 10427 LI 10.428192 42.816326
131 131 FI 11.224863 43.738037
6342 6342 FI 11.188348 43.754566
1376 1376 FI 11.221488 43.767654
7102 7102 FI 11.190437 43.80237
3025 3025 PT 10.660003 44.13089
8879 8879 PI 10.279876 43.65912
11258 11258 PI 10.399552 43.717834
4339 4339 MS 10.101189 44.009468
14885 14885 LU 10.325273 44.12064
14171 14171 LU 10.212755 43.913536
15458 15458 LU 10.169985 43.959457
14751 14751 LU 10.201361 43.942974
783 783 PT 11.014535 43.947124
620 620 PT 10.664767 44.146137
10855 10855 LI 10.725938 43.013725
8220 8220 PI 10.2893 43.619328
8685 8685 PI 10.364508 43.633938
7966 7966 PI 10.274705 43.668407
1282 1282 FI 10.944486 43.72259
8579 8579 PI 10.780711 43.68075560239437
14851 14851 LU 10.499449 43.833412
3639 3639 SI 11.686794 42.84993
3986 3986 SI 11.768072 42.896843
4872 4872 SI 11.69323 42.84937
10572 10572 LI 10.311871 43.54977
7121 7121 FI 10.948609 43.71983
503 503 FI 10.935955 43.72839
4029 4029 SI 11.490121 43.05826
2275 2275 FI 11.191139 43.841675
8457 8457 PI 10.660106 43.66383346993395
2266 2266 FI 11.274297 43.763165
10820 10820 LI 10.414167 43.404552
14798 14798 LU 10.484554 44.07325
818 818 PT 10.919107 43.93166
3210 3210 FI 11.25436 43.7762
6455 6455 FI 10.864517 43.750908
10030 10030 LI 10.237903 42.742653
2351 2351 FI 11.259994 43.77138
770 770 FI 11.259626 43.768017
8680 8680 PI 10.638672 43.663806172101445
14753 14753 LU 10.5067 43.84514
12569 12569 LU 10.24144 43.87323
4837 4837 SI 11.14062 43.46691
2546 2546 FI 11.25718 43.76852
1757 1757 FI 11.324378 43.96407
2278 2278 FI 11.257034 43.77145
9055 9055 PI 10.397493 43.720406
11889 11889 LI 10.46491 43.32397
8531 8531 PI 10.860996 43.40074453730869
12818 12818 AR 11.813372 43.317043
13153 13153 GR 10.76552 42.92552
6355 6355 FI 11.548957 43.731964
12122 12122 AR 11.579611 43.548008
1259 1259 GR 11.114292 42.759007
12765 12765 AR 11.6923 43.77638
1398 1398 GR 10.97916 42.71875
13071 13071 GR 11.105564 42.669
37 37 FI 11.180183 43.76428
293 293 FI 11.355152 43.996555
13013 13013 GR 11.335756 42.413902
14858 14858 LU 10.495856 43.82659
778 778 PT 10.724036 43.82743
4258 4258 MS 10.08276 44.04453
368 368 GR 11.137919969581745 42.76070289733841
3616 3616 FI 10.807263 43.733578
15768 15768 LU 10.29877 44.18415
988 988 GR 11.146979 42.43415
9031 9031 PO 11.101131 43.877285
15664 15664 LU 10.201584 43.922752
586 586 PT 11.04144 43.96124
15859 15859 LU 10.165539 43.95826
8967 8967 PO 11.029242 43.90324
3529 3529 PT 10.662848 44.14429
5811 5811 FI 11.18132 43.80761
1000 1000 FI 11.222207 43.77104
15646 15646 LU 10.49595 43.94322
11277 11277 LI 10.350031 43.53792
8679 8679 PI 10.300289 43.590374
14837 14837 LU 10.250464 43.864613
14088 14088 LU 10.377034 43.871647
10448 10448 LI 10.200221 42.805595
10452 10452 LI 10.18385 42.786987
10583 10583 LI 10.525574 43.3094
9543 9543 PI 10.280381 43.658962
10436 10436 LI 10.309196 43.534966
10730 10730 LI 10.427894 43.3991
11204 11204 PI 10.866315 43.40186154527518
550 550 FI 11.321147 43.768223
742 742 PT 10.686593 44.117905
1414 1414 FI 11.194051 43.752666
1616 1616 FI 11.255187 43.77534
10603 10603 LI 10.378096 42.746403
11313 11313 LI 10.200333 42.805447
10585 10585 LI 10.610567 43.161358
2062 2062 FI 11.161352862051508 43.51614355396413
3280 3280 FI 11.253475 43.772137
10430 10430 LI 10.303896 43.5451
38 38 GR 10.757659 42.92166
10779 10779 LI 10.197115 42.80629
12913 12913 GR 10.75721 42.92023
883 883 GR 10.756929 42.92164
160 160 GR 11.1054 42.75578
7232 7232 MS 9.937344 44.18628
13800 13800 AR 11.80322 43.22458
13285 13285 GR 10.983608 42.715996
13822 13822 GR 10.888596 43.033165
9126 9126 PO 11.098294 43.884384
2545 2545 FI 10.926614 43.78775
2316 2316 FI 11.25456 43.771717
5054 5054 SI 11.3484 43.3223
12647 12647 AR 11.84865 43.46988
5339 5339 SI 11.331175 43.320816
2626 2626 FI 11.259733 43.766857
10358 10358 LI 10.325266 42.814438
11140 11140 LI 10.245572 42.785984
10604 10604 LI 10.183647 42.787327
10622 10622 LI 10.167906 42.78962
11809 11809 LI 10.199494 42.80544
11135 11135 LI 10.200229 42.805412
11438 11438 LI 10.196302 42.789726
10292 10292 LI 10.538333 42.958332
141 141 GR 10.778069 42.884216
13878 13878 GR 10.89257 43.050396
1311 1311 GR 10.83565 42.9437
1702 1702 GR 10.83666 42.94167
4750 4750 SI 11.334827 43.318214
858 858 GR 10.733832 42.93104
6072 6072 FI 11.23466 43.78256
2205 2205 FI 11.27332 43.78408
4099 4099 SI 11.11994 43.422245
10743 10743 LI 10.329994 43.547493
9338 9338 PO 11.15043 44.04247
10260 10260 LI 10.449886 43.442432
9967 9967 LI 10.443889 43.357822
3269 3269 FI 11.264847 43.769577
2373 2373 FI 11.269059 43.77271
1854 1854 FI 11.245569 43.774536
2353 2353 FI 11.2564 43.77225
7127 7127 MS 10.110201 44.00641
14298 14298 LU 10.228617 43.89448
3946 3946 SI 11.67709 43.07786
3722 3722 SI 11.781899 43.092102
781 781 PT 10.916411 43.933292
4297 4297 MS 10.105036 44.00223
14688 14688 LU 10.224311 43.893505
13110 13110 GR 11.134149 42.55324
13195 13195 GR 11.189078 42.47764
13261 13261 GR 11.179431 42.595795
13341 13341 GR 11.159419 42.56241
1275 1275 GR 11.134722 42.553635
13236 13236 GR 11.21127 42.43993
12538 12538 LU 10.2437 43.8644
886 886 GR 11.105915 42.66932
13069 13069 GR 11.12849 42.704506
14369 14369 LU 10.289508 43.99747
5384 5384 SI 11.158263 43.462097
11576 11576 LI 10.45593 43.35244
10460 10460 LI 10.460861 43.33538
4856 4856 SI 11.138233 43.38859
10909 10909 LI 10.529784 43.246944
10800 10800 LI 10.316247 42.81973
13032 13032 GR 10.881915 42.368736
10390 10390 LI 10.528364 42.923927
10864 10864 LI 10.233547 42.746353
3714 3714 SI 11.113973 43.426174
6726 6726 FI 11.228872 43.79674
4855 4855 SI 11.16175 43.44171
6702 6702 FI 11.186533 43.657627
13160 13160 GR 11.10219 42.765976
13644 13644 GR 11.113994 42.760883
13776 13776 GR 11.115563 42.75736
13841 13841 GR 11.119042 42.761044
13849 13849 GR 11.125086 42.836834
13284 13284 GR 11.106513 42.78641
13824 13824 GR 11.110811 42.76571
13050 13050 GR 10.964494 42.7302
1606 1606 GR 10.817984 42.779877
13654 13654 GR 10.8704 42.7652
12923 12923 GR 10.881122 42.76408
10501 10501 LI 10.325019 43.516243
13086 13086 GR 11.212265 42.43965
10513 10513 LI 10.521023 43.312035
14089 14089 LU 10.469715 43.84806
10590 10590 LI 10.426241 43.39569
12964 12964 GR 11.158661 42.41411
8440 8440 PI 10.776541 43.61749177371215
5316 5316 SI 11.23228 43.20292
12511 12511 AR 11.884635 43.464798
14044 14044 LU 10.227908 43.938354
2433 2433 FI 11.250561 43.77883
13856 13856 GR 11.136394 42.70383
1248 1248 GR 11.077319 42.775875
13015 13015 GR 11.291072 42.59903
3667 3667 SI 11.388889 43.422676
2044 2044 PT 10.919916 43.921577
7158 7158 MS 10.114842 44.0043
12420 12420 AR 11.727213 43.33083
6382 6382 FI 11.249183 43.806095
7389 7389 FI 11.46402 43.65007
14978 14978 LU 10.22383 43.89527
15247 15247 LU 10.222483 43.896122
7179 7179 MS 9.950833 44.290577
15371 15371 LU 10.184084 43.942585
9992 9992 LI 10.538858 43.099983
10071 10071 LI 10.529386 43.248104
10422 10422 LI 10.538203 43.095505
13675 13675 GR 11.154914 42.43492
3683 3683 SI 11.81366 43.04336
13730 13730 GR 10.888505 43.051655
14709 14709 LU 10.501922 43.845013
14010 14010 LU 10.506436 43.84566
12099 12099 AR 11.895012 43.45452
3847 3847 SI 11.785153 43.09633
12990 12990 GR 11.211217 42.437916
2611 2611 FI 11.250164 43.823444
14460 14460 LU 10.221893 43.8969
1773 1773 FI 11.249528 43.77189
14857 14857 LU 10.22758 43.892124
13781 13781 GR 10.758006 42.92393
3106 3106 PT 10.801641 43.874237
13289 13289 GR 10.888274 43.05105
13836 13836 GR 10.753894 42.92256
13840 13840 GR 10.757035 42.9224
13762 13762 GR 11.538719 42.89347
13695 13695 GR 11.668875 42.63506
13769 13769 GR 10.850927 43.005394
841 841 GR 10.836047 42.94361
11560 11560 LI 10.329738 43.536713
10649 10649 LI 10.518315 43.3127
11175 11175 PI 10.791958 43.333084
7992 7992 PI 10.898189 43.28672907692308
10738 10738 LI 10.3037 43.54192
10459 10459 LI 10.305652 43.55413
1099 1099 GR 10.784215 42.88443
1304 1304 GR 10.75499 42.921864
1094 1094 GR 10.97169 42.857983
13360 13360 GR 10.753492 42.92246
4122 4122 SI 11.782937 43.094757
5358 5358 SI 11.677603 42.88044
13385 13385 GR 10.760401 42.923176
5409 5409 SI 11.043795 43.467216
3644 3644 SI 11.772799 43.16667
1508 1508 GR 10.734856 42.930634
217 217 FI 11.469581 43.6196
1813 1813 FI 11.471811 43.615875
4565 4565 MS 10.145715 43.978165
14632 14632 LU 10.227139 43.890835
13652 13652 GR 11.491504 42.62011
10700 10700 LI 10.379218 42.745827
11254 11254 PI 10.397094 43.720963
14580 14580 LU 10.659447 43.84165
13113 13113 GR 10.715426 42.938896
6252 6252 FI 11.24218 43.7503
1149 1149 GR 11.520241 42.64506
13191 13191 GR 11.66564 42.633743
13664 13664 GR 11.18835 42.779213
13260 13260 GR 11.10837 42.7645
1055 1055 GR 11.114494 42.758617
2374 2374 FI 11.260072 43.770164
5874 5874 GR 10.781142 42.93599
1389 1389 GR 10.769099 42.91752
1266 1266 GR 10.761394 42.91793
8759 8759 PI 10.880353 43.68074964126852
10449 10449 LI 10.581946 43.094654
1213 1213 GR 10.9184 42.91167
864 864 FI 10.98916 43.737972
42 42 FI 11.259083 43.775948
2572 2572 FI 11.24854 43.77146
2619 2619 FI 11.25566 43.77419
3312 3312 FI 11.256686 43.775826
13767 13767 GR 11.669053 42.63467
10724 10724 LI 10.304947 43.545174
10842 10842 LI 10.314725 43.55472
10220 10220 LI 10.297583 43.54764
6323 6323 FI 11.267722 43.77139
10183 10183 LI 10.096701 42.58762
44 44 FI 11.230916 43.7961
3217 3217 FI 11.234881 43.795013
2104 2104 FI 11.253099 43.772255
2005 2005 FI 11.253093 43.77804
2096 2096 FI 11.239924 43.777576
1987 1987 FI 11.2559 43.770588
6380 6380 FI 11.242725 43.779053
1983 1983 FI 11.265864 43.771423
7742 7742 FI 11.22456 43.78534
463 463 PT 10.915614 43.933968
4263 4263 MS 9.905417 44.279583
7184 7184 MS 9.92719 44.28231
2377 2377 FI 11.245037 43.76946
2530 2530 FI 11.244444 43.769547
6447 6447 FI 11.251004 43.7669
2207 2207 FI 11.261534 43.769463
10594 10594 LI 10.450885 43.351494
8393 8393 PI 10.399944 43.705173
8915 8915 PI 10.313901 43.63852
791 791 PT 10.809082 43.90718
14928 14928 LU 10.212968 43.91356
428 428 PT 11.005158 43.914223
14450 14450 LU 10.261646 43.93011
9179 9179 PO 11.05746 43.81568
9337 9337 PO 11.056149 43.813965
11198 11198 PI 10.839276 43.67979145752265
